date,country,country_name,sex,sex_qf,age_group,age_group_qf,daily_positive,cumulative_positive,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative
2020-03-11,S92000003,Scotland,Total,d,Total,d,25,92,0,NA,0,NA,0,NA,25,92,0,0,0,0
2020-03-12,S92000003,Scotland,Female,NA,0 to 59,NA,9,36,0,NA,0,NA,0,NA,9,36,0,0,0,0
2020-03-12,S92000003,Scotland,Female,NA,20 to 24,NA,1,4,0,NA,0,NA,0,NA,1,4,0,0,0,0
2020-03-12,S92000003,Scotland,Female,NA,25 to 44,NA,5,15,0,NA,0,NA,0,NA,5,15,0,0,0,0
2020-03-12,S92000003,Scotland,Female,NA,45 to 64,NA,5,22,0,NA,0,NA,0,NA,5,22,0,0,0,0
2020-03-12,S92000003,Scotland,Female,NA,60+,NA,6,12,0,NA,0,NA,0,NA,6,12,0,0,0,0
2020-03-12,S92000003,Scotland,Female,NA,65 to 74,NA,1,3,0,NA,0,NA,0,NA,1,3,0,0,0,0
2020-03-12,S92000003,Scotland,Female,NA,75 to 84,NA,2,3,0,NA,0,NA,0,NA,2,3,0,0,0,0
2020-03-12,S92000003,Scotland,Female,NA,85plus,NA,1,1,0,NA,0,NA,0,NA,1,1,0,0,0,0
2020-03-12,S92000003,Scotland,Female,NA,Total,d,15,48,0,NA,0,NA,0,NA,15,48,0,0,0,0
2020-03-12,S92000003,Scotland,Male,NA,0 to 59,NA,17,65,0,NA,0,NA,0,NA,17,65,0,0,0,0
2020-03-12,S92000003,Scotland,Male,NA,15 to 19,NA,1,2,0,NA,0,NA,0,NA,1,2,0,0,0,0
2020-03-12,S92000003,Scotland,Male,NA,20 to 24,NA,0,2,0,NA,0,NA,0,NA,0,2,0,0,NA,0
2020-03-12,S92000003,Scotland,Male,NA,25 to 44,NA,7,33,0,NA,0,NA,0,NA,7,33,0,0,0,0
2020-03-12,S92000003,Scotland,Male,NA,45 to 64,NA,10,35,0,NA,0,NA,0,NA,10,35,0,0,0,0
2020-03-12,S92000003,Scotland,Male,NA,60+,NA,6,17,1,NA,1,NA,0.15467856247931175,NA,6,17,0,0,0,0
2020-03-12,S92000003,Scotland,Male,NA,65 to 74,NA,5,9,1,NA,1,NA,0.3565837847089741,NA,5,9,0,0,0,0
2020-03-12,S92000003,Scotland,Male,NA,75 to 84,NA,0,1,0,NA,0,NA,0,NA,0,1,0,0,NA,0
2020-03-12,S92000003,Scotland,Male,NA,Total,d,23,82,1,NA,1,NA,0.03752046741497487,NA,23,82,0,0,0,0
2020-03-12,S92000003,Scotland,Total,d,0 to 59,NA,26,101,0,NA,0,NA,0,NA,26,101,0,0,0,0
2020-03-12,S92000003,Scotland,Total,d,15 to 19,NA,1,2,0,NA,0,NA,0,NA,1,2,0,0,0,0
2020-03-12,S92000003,Scotland,Total,d,20 to 24,NA,1,6,0,NA,0,NA,0,NA,1,6,0,0,0,0
2020-03-12,S92000003,Scotland,Total,d,25 to 44,NA,12,48,0,NA,0,NA,0,NA,12,48,0,0,0,0
2020-03-12,S92000003,Scotland,Total,d,45 to 64,NA,15,57,0,NA,0,NA,0,NA,15,57,0,0,0,0
2020-03-12,S92000003,Scotland,Total,d,60+,NA,12,29,1,NA,1,NA,0.0709900053171514,NA,12,29,0,0,0,0
2020-03-12,S92000003,Scotland,Total,d,65 to 74,NA,6,12,1,NA,1,NA,0.170571910558913,NA,6,12,0,0,0,0
2020-03-12,S92000003,Scotland,Total,d,75 to 84,NA,2,4,0,NA,0,NA,0,NA,2,4,0,0,0,0
2020-03-12,S92000003,Scotland,Total,d,85plus,NA,1,1,0,NA,0,NA,0,NA,1,1,0,0,0,0
2020-03-12,S92000003,Scotland,Total,d,Total,d,38,130,1,NA,1,NA,0.01829491401390413,NA,38,130,0,0,0,0
2020-03-13,S92000003,Scotland,Female,NA,0 to 59,NA,14,50,0,NA,0,NA,0,NA,14,50,0,0,0,0
2020-03-13,S92000003,Scotland,Female,NA,20 to 24,NA,2,6,0,NA,0,NA,0,NA,2,6,0,0,0,0
2020-03-13,S92000003,Scotland,Female,NA,25 to 44,NA,4,19,0,NA,0,NA,0,NA,4,19,0,0,0,0
2020-03-13,S92000003,Scotland,Female,NA,45 to 64,NA,10,32,0,NA,0,NA,0,NA,10,32,0,0,0,0
2020-03-13,S92000003,Scotland,Female,NA,60+,NA,9,21,0,NA,0,NA,0,NA,9,21,0,0,0,0
2020-03-13,S92000003,Scotland,Female,NA,65 to 74,NA,3,6,0,NA,0,NA,0,NA,3,6,0,0,0,0
2020-03-13,S92000003,Scotland,Female,NA,75 to 84,NA,2,5,0,NA,0,NA,0,NA,2,5,0,0,0,0
2020-03-13,S92000003,Scotland,Female,NA,85plus,NA,2,3,0,NA,0,NA,0,NA,2,3,0,0,0,0
2020-03-13,S92000003,Scotland,Female,NA,Total,d,23,71,0,NA,0,NA,0,NA,23,71,0,0,0,0
2020-03-13,S92000003,Scotland,Male,NA,0 to 14,NA,1,1,0,NA,0,NA,0,NA,1,1,0,0,0,0
2020-03-13,S92000003,Scotland,Male,NA,0 to 59,NA,17,82,0,NA,0,NA,0,NA,17,82,0,0,0,0
2020-03-13,S92000003,Scotland,Male,NA,15 to 19,NA,2,4,0,NA,0,NA,0,NA,2,4,0,0,0,0
2020-03-13,S92000003,Scotland,Male,NA,20 to 24,NA,3,5,0,NA,0,NA,0,NA,3,5,0,0,0,0
2020-03-13,S92000003,Scotland,Male,NA,25 to 44,NA,4,37,0,NA,0,NA,0,NA,4,37,0,0,0,0
2020-03-13,S92000003,Scotland,Male,NA,45 to 64,NA,9,44,0,NA,0,NA,0,NA,9,44,0,0,0,0
2020-03-13,S92000003,Scotland,Male,NA,60+,NA,8,25,0,NA,1,NA,0.15467856247931175,NA,8,25,0,0,0,0
2020-03-13,S92000003,Scotland,Male,NA,65 to 74,NA,4,13,0,NA,1,NA,0.3565837847089741,NA,4,13,0,0,0,0
2020-03-13,S92000003,Scotland,Male,NA,75 to 84,NA,0,1,0,NA,0,NA,0,NA,0,1,0,0,NA,0
2020-03-13,S92000003,Scotland,Male,NA,85plus,NA,2,2,0,NA,0,NA,0,NA,2,2,0,0,0,0
2020-03-13,S92000003,Scotland,Male,NA,Total,d,25,107,0,NA,1,NA,0.03752046741497487,NA,25,107,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,0 to 14,NA,1,1,0,NA,0,NA,0,NA,1,1,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,0 to 59,NA,31,132,0,NA,0,NA,0,NA,31,132,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,15 to 19,NA,2,4,0,NA,0,NA,0,NA,2,4,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,20 to 24,NA,5,11,0,NA,0,NA,0,NA,5,11,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,25 to 44,NA,8,56,0,NA,0,NA,0,NA,8,56,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,45 to 64,NA,19,76,0,NA,0,NA,0,NA,19,76,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,60+,NA,17,46,0,NA,1,NA,0.0709900053171514,NA,17,46,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,65 to 74,NA,7,19,0,NA,1,NA,0.170571910558913,NA,7,19,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,75 to 84,NA,2,6,0,NA,0,NA,0,NA,2,6,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,85plus,NA,4,5,0,NA,0,NA,0,NA,4,5,0,0,0,0
2020-03-13,S92000003,Scotland,Total,d,Total,d,48,178,0,NA,1,NA,0.01829491401390413,NA,48,178,0,0,0,0
2020-03-14,S92000003,Scotland,Female,NA,0 to 59,NA,4,54,0,NA,0,NA,0,NA,4,54,0,0,0,0
2020-03-14,S92000003,Scotland,Female,NA,20 to 24,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-14,S92000003,Scotland,Female,NA,25 to 44,NA,1,20,0,NA,0,NA,0,NA,1,20,0,0,0,0
2020-03-14,S92000003,Scotland,Female,NA,45 to 64,NA,3,35,0,NA,0,NA,0,NA,3,35,0,0,0,0
2020-03-14,S92000003,Scotland,Female,NA,60+,NA,5,26,1,NA,1,NA,0.13120828396621648,NA,5,26,0,0,0,0
2020-03-14,S92000003,Scotland,Female,NA,65 to 74,NA,2,8,1,NA,1,NA,0.32698545568693105,NA,2,8,0,0,0,0
2020-03-14,S92000003,Scotland,Female,NA,75 to 84,NA,3,8,0,NA,0,NA,0,NA,3,8,0,0,0,0
2020-03-14,S92000003,Scotland,Female,NA,85plus,NA,0,3,0,NA,0,NA,0,NA,0,3,0,0,NA,0
2020-03-14,S92000003,Scotland,Female,NA,Total,d,9,80,1,NA,1,NA,0.03570423752172603,NA,9,80,0,0,0,0
2020-03-14,S92000003,Scotland,Male,NA,0 to 14,NA,0,1,0,NA,0,NA,0,NA,0,1,0,0,NA,0
2020-03-14,S92000003,Scotland,Male,NA,0 to 59,NA,4,86,0,NA,0,NA,0,NA,4,86,0,0,0,0
2020-03-14,S92000003,Scotland,Male,NA,15 to 19,NA,1,5,0,NA,0,NA,0,NA,1,5,0,0,0,0
2020-03-14,S92000003,Scotland,Male,NA,20 to 24,NA,0,5,0,NA,0,NA,0,NA,0,5,0,0,NA,0
2020-03-14,S92000003,Scotland,Male,NA,25 to 44,NA,1,38,0,NA,0,NA,0,NA,1,38,0,0,0,0
2020-03-14,S92000003,Scotland,Male,NA,45 to 64,NA,4,48,0,NA,0,NA,0,NA,4,48,0,0,0,0
2020-03-14,S92000003,Scotland,Male,NA,60+,NA,6,31,1,NA,2,NA,0.3093571249586235,NA,6,31,0,0,0,0
2020-03-14,S92000003,Scotland,Male,NA,65 to 74,NA,0,13,0,NA,1,NA,0.3565837847089741,NA,0,13,0,0,NA,0
2020-03-14,S92000003,Scotland,Male,NA,75 to 84,NA,3,4,0,NA,0,NA,0,NA,3,4,0,0,0,0
2020-03-14,S92000003,Scotland,Male,NA,85plus,NA,1,3,1,NA,1,NA,2.1793139519679205,NA,1,3,0,0,0,0
2020-03-14,S92000003,Scotland,Male,NA,Total,d,10,117,1,NA,2,NA,0.07504093482994974,NA,10,117,0,0,0,0
2020-03-14,S92000003,Scotland,Total,d,0 to 14,NA,0,1,0,NA,0,NA,0,NA,0,1,0,0,NA,0
2020-03-14,S92000003,Scotland,Total,d,0 to 59,NA,8,140,0,NA,0,NA,0,NA,8,140,0,0,0,0
2020-03-14,S92000003,Scotland,Total,d,15 to 19,NA,1,5,0,NA,0,NA,0,NA,1,5,0,0,0,0
2020-03-14,S92000003,Scotland,Total,d,20 to 24,NA,0,11,0,NA,0,NA,0,NA,0,11,0,0,NA,0
2020-03-14,S92000003,Scotland,Total,d,25 to 44,NA,2,58,0,NA,0,NA,0,NA,2,58,0,0,0,0
2020-03-14,S92000003,Scotland,Total,d,45 to 64,NA,7,83,0,NA,0,NA,0,NA,7,83,0,0,0,0
2020-03-14,S92000003,Scotland,Total,d,60+,NA,11,57,2,NA,3,NA,0.2129700159514542,NA,11,57,0,0,0,0
2020-03-14,S92000003,Scotland,Total,d,65 to 74,NA,2,21,1,NA,2,NA,0.341143821117826,NA,2,21,0,0,0,0
2020-03-14,S92000003,Scotland,Total,d,75 to 84,NA,6,12,0,NA,0,NA,0,NA,6,12,0,0,0,0
2020-03-14,S92000003,Scotland,Total,d,85plus,NA,1,6,1,NA,1,NA,0.779356407478704,NA,1,6,0,0,0,0
2020-03-14,S92000003,Scotland,Total,d,Total,d,19,197,2,NA,3,NA,0.0548847420417124,NA,19,197,0,0,0,0
2020-03-15,S92000003,Scotland,Female,NA,0 to 59,NA,1,55,0,NA,0,NA,0,NA,1,55,0,0,0,0
2020-03-15,S92000003,Scotland,Female,NA,20 to 24,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-15,S92000003,Scotland,Female,NA,25 to 44,NA,1,21,0,NA,0,NA,0,NA,1,21,0,0,0,0
2020-03-15,S92000003,Scotland,Female,NA,45 to 64,NA,0,35,0,NA,0,NA,0,NA,0,35,0,0,NA,0
2020-03-15,S92000003,Scotland,Female,NA,60+,NA,3,29,0,NA,1,NA,0.13120828396621648,NA,3,29,0,0,0,0
2020-03-15,S92000003,Scotland,Female,NA,65 to 74,NA,2,10,0,NA,1,NA,0.32698545568693105,NA,2,10,0,0,0,0
2020-03-15,S92000003,Scotland,Female,NA,75 to 84,NA,1,9,0,NA,0,NA,0,NA,1,9,0,0,0,0
2020-03-15,S92000003,Scotland,Female,NA,85plus,NA,0,3,0,NA,0,NA,0,NA,0,3,0,0,NA,0
2020-03-15,S92000003,Scotland,Female,NA,Total,d,4,84,0,NA,1,NA,0.03570423752172603,NA,4,84,0,0,0,0
2020-03-15,S92000003,Scotland,Male,NA,0 to 14,NA,0,1,0,NA,0,NA,0,NA,0,1,0,0,NA,0
2020-03-15,S92000003,Scotland,Male,NA,0 to 59,NA,2,88,0,NA,0,NA,0,NA,2,88,0,0,0,0
2020-03-15,S92000003,Scotland,Male,NA,15 to 19,NA,1,6,0,NA,0,NA,0,NA,1,6,0,0,0,0
2020-03-15,S92000003,Scotland,Male,NA,20 to 24,NA,0,5,0,NA,0,NA,0,NA,0,5,0,0,NA,0
2020-03-15,S92000003,Scotland,Male,NA,25 to 44,NA,0,38,0,NA,0,NA,0,NA,0,38,0,0,NA,0
2020-03-15,S92000003,Scotland,Male,NA,45 to 64,NA,1,49,0,NA,0,NA,0,NA,1,49,0,0,0,0
2020-03-15,S92000003,Scotland,Male,NA,60+,NA,6,37,0,NA,2,NA,0.3093571249586235,NA,6,37,0,0,0,0
2020-03-15,S92000003,Scotland,Male,NA,65 to 74,NA,3,16,0,NA,1,NA,0.3565837847089741,NA,3,16,0,0,0,0
2020-03-15,S92000003,Scotland,Male,NA,75 to 84,NA,3,7,0,NA,0,NA,0,NA,3,7,0,0,0,0
2020-03-15,S92000003,Scotland,Male,NA,85plus,NA,0,3,0,NA,1,NA,2.1793139519679205,NA,0,3,0,0,NA,0
2020-03-15,S92000003,Scotland,Male,NA,Total,d,8,125,0,NA,2,NA,0.07504093482994974,NA,8,125,0,0,0,0
2020-03-15,S92000003,Scotland,Total,d,0 to 14,NA,0,1,0,NA,0,NA,0,NA,0,1,0,0,NA,0
2020-03-15,S92000003,Scotland,Total,d,0 to 59,NA,3,143,0,NA,0,NA,0,NA,3,143,0,0,0,0
2020-03-15,S92000003,Scotland,Total,d,15 to 19,NA,1,6,0,NA,0,NA,0,NA,1,6,0,0,0,0
2020-03-15,S92000003,Scotland,Total,d,20 to 24,NA,0,11,0,NA,0,NA,0,NA,0,11,0,0,NA,0
2020-03-15,S92000003,Scotland,Total,d,25 to 44,NA,1,59,0,NA,0,NA,0,NA,1,59,0,0,0,0
2020-03-15,S92000003,Scotland,Total,d,45 to 64,NA,1,84,0,NA,0,NA,0,NA,1,84,0,0,0,0
2020-03-15,S92000003,Scotland,Total,d,60+,NA,9,66,0,NA,3,NA,0.2129700159514542,NA,9,66,0,0,0,0
2020-03-15,S92000003,Scotland,Total,d,65 to 74,NA,5,26,0,NA,2,NA,0.341143821117826,NA,5,26,0,0,0,0
2020-03-15,S92000003,Scotland,Total,d,75 to 84,NA,4,16,0,NA,0,NA,0,NA,4,16,0,0,0,0
2020-03-15,S92000003,Scotland,Total,d,85plus,NA,0,6,0,NA,1,NA,0.779356407478704,NA,0,6,0,0,NA,0
2020-03-15,S92000003,Scotland,Total,d,Total,d,12,209,0,NA,3,NA,0.0548847420417124,NA,12,209,0,0,0,0
2020-03-16,S92000003,Scotland,Female,NA,0 to 59,NA,4,59,0,NA,0,NA,0,NA,4,59,0,0,0,0
2020-03-16,S92000003,Scotland,Female,NA,20 to 24,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-16,S92000003,Scotland,Female,NA,25 to 44,NA,2,23,0,NA,0,NA,0,NA,2,23,0,0,0,0
2020-03-16,S92000003,Scotland,Female,NA,45 to 64,NA,2,37,0,NA,0,NA,0,NA,2,37,0,0,0,0
2020-03-16,S92000003,Scotland,Female,NA,60+,NA,5,34,0,NA,1,NA,0.13120828396621648,NA,5,34,0,0,0,0
2020-03-16,S92000003,Scotland,Female,NA,65 to 74,NA,0,10,0,NA,1,NA,0.32698545568693105,NA,0,10,0,0,NA,0
2020-03-16,S92000003,Scotland,Female,NA,75 to 84,NA,0,9,0,NA,0,NA,0,NA,0,9,0,0,NA,0
2020-03-16,S92000003,Scotland,Female,NA,85plus,NA,5,8,0,NA,0,NA,0,NA,5,8,0,0,0,0
2020-03-16,S92000003,Scotland,Female,NA,Total,d,9,93,0,NA,1,NA,0.03570423752172603,NA,9,93,0,0,0,0
2020-03-16,S92000003,Scotland,Male,NA,0 to 14,NA,1,2,0,NA,0,NA,0,NA,1,2,0,0,0,0
2020-03-16,S92000003,Scotland,Male,NA,0 to 59,NA,7,95,0,NA,0,NA,0,NA,7,95,0,0,0,0
2020-03-16,S92000003,Scotland,Male,NA,15 to 19,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-16,S92000003,Scotland,Male,NA,20 to 24,NA,0,5,0,NA,0,NA,0,NA,0,5,0,0,NA,0
2020-03-16,S92000003,Scotland,Male,NA,25 to 44,NA,3,41,0,NA,0,NA,0,NA,3,41,0,0,0,0
2020-03-16,S92000003,Scotland,Male,NA,45 to 64,NA,4,53,0,NA,0,NA,0,NA,4,53,0,0,0,0
2020-03-16,S92000003,Scotland,Male,NA,60+,NA,5,42,1,NA,3,NA,0.4640356874379352,NA,5,42,0,0,0,0
2020-03-16,S92000003,Scotland,Male,NA,65 to 74,NA,1,17,0,NA,1,NA,0.3565837847089741,NA,1,17,0,0,0,0
2020-03-16,S92000003,Scotland,Male,NA,75 to 84,NA,2,9,1,NA,1,NA,0.6690037196606813,NA,2,9,0,0,0,0
2020-03-16,S92000003,Scotland,Male,NA,85plus,NA,1,4,0,NA,1,NA,2.1793139519679205,NA,1,4,0,0,0,0
2020-03-16,S92000003,Scotland,Male,NA,Total,d,12,137,1,NA,3,NA,0.1125614022449246,NA,12,137,0,0,0,0
2020-03-16,S92000003,Scotland,Total,d,0 to 14,NA,1,2,0,NA,0,NA,0,NA,1,2,0,0,0,0
2020-03-16,S92000003,Scotland,Total,d,0 to 59,NA,11,154,0,NA,0,NA,0,NA,11,154,0,0,0,0
2020-03-16,S92000003,Scotland,Total,d,15 to 19,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-16,S92000003,Scotland,Total,d,20 to 24,NA,0,11,0,NA,0,NA,0,NA,0,11,0,0,NA,0
2020-03-16,S92000003,Scotland,Total,d,25 to 44,NA,5,64,0,NA,0,NA,0,NA,5,64,0,0,0,0
2020-03-16,S92000003,Scotland,Total,d,45 to 64,NA,6,90,0,NA,0,NA,0,NA,6,90,0,0,0,0
2020-03-16,S92000003,Scotland,Total,d,60+,NA,10,76,1,NA,4,NA,0.2839600212686056,NA,10,76,0,0,0,0
2020-03-16,S92000003,Scotland,Total,d,65 to 74,NA,1,27,0,NA,2,NA,0.341143821117826,NA,1,27,0,0,0,0
2020-03-16,S92000003,Scotland,Total,d,75 to 84,NA,2,18,1,NA,1,NA,0.2928206239421855,NA,2,18,0,0,0,0
2020-03-16,S92000003,Scotland,Total,d,85plus,NA,6,12,0,NA,1,NA,0.779356407478704,NA,6,12,0,0,0,0
2020-03-16,S92000003,Scotland,Total,d,Total,d,21,230,1,NA,4,NA,0.07317965605561653,NA,21,230,0,0,0,0
2020-03-17,S92000003,Scotland,Female,NA,0 to 59,NA,11,70,0,NA,0,NA,0,NA,11,70,0,0,0,0
2020-03-17,S92000003,Scotland,Female,NA,20 to 24,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-17,S92000003,Scotland,Female,NA,25 to 44,NA,4,27,0,NA,0,NA,0,NA,4,27,0,0,0,0
2020-03-17,S92000003,Scotland,Female,NA,45 to 64,NA,10,47,0,NA,0,NA,0,NA,10,47,0,0,0,0
2020-03-17,S92000003,Scotland,Female,NA,60+,NA,12,46,0,NA,1,NA,0.13120828396621648,NA,12,46,0,0,0,0
2020-03-17,S92000003,Scotland,Female,NA,65 to 74,NA,2,12,0,NA,1,NA,0.32698545568693105,NA,2,12,0,0,0,0
2020-03-17,S92000003,Scotland,Female,NA,75 to 84,NA,7,16,0,NA,0,NA,0,NA,7,16,0,0,0,0
2020-03-17,S92000003,Scotland,Female,NA,85plus,NA,0,8,0,NA,0,NA,0,NA,0,8,0,0,NA,0
2020-03-17,S92000003,Scotland,Female,NA,Total,d,23,116,0,NA,1,NA,0.03570423752172603,NA,23,116,0,0,0,0
2020-03-17,S92000003,Scotland,Male,NA,0 to 14,NA,0,2,0,NA,0,NA,0,NA,0,2,0,0,NA,0
2020-03-17,S92000003,Scotland,Male,NA,0 to 59,NA,10,105,0,NA,0,NA,0,NA,10,105,0,0,0,0
2020-03-17,S92000003,Scotland,Male,NA,15 to 19,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-17,S92000003,Scotland,Male,NA,20 to 24,NA,0,5,0,NA,0,NA,0,NA,0,5,0,0,NA,0
2020-03-17,S92000003,Scotland,Male,NA,25 to 44,NA,5,46,0,NA,0,NA,0,NA,5,46,0,0,0,0
2020-03-17,S92000003,Scotland,Male,NA,45 to 64,NA,6,59,0,NA,0,NA,0,NA,6,59,0,0,0,0
2020-03-17,S92000003,Scotland,Male,NA,60+,NA,10,52,2,NA,5,NA,0.7733928123965587,NA,10,52,0,0,0,0
2020-03-17,S92000003,Scotland,Male,NA,65 to 74,NA,3,20,0,NA,1,NA,0.3565837847089741,NA,3,20,0,0,0,0
2020-03-17,S92000003,Scotland,Male,NA,75 to 84,NA,5,14,1,NA,2,NA,1.3380074393213626,NA,5,14,0,0,0,0
2020-03-17,S92000003,Scotland,Male,NA,85plus,NA,1,5,1,NA,2,NA,4.358627903935841,NA,1,5,0,0,0,0
2020-03-17,S92000003,Scotland,Male,NA,Total,d,20,157,2,NA,5,NA,0.1876023370748743,NA,20,157,0,0,0,0
2020-03-17,S92000003,Scotland,Total,d,0 to 14,NA,0,2,0,NA,0,NA,0,NA,0,2,0,0,NA,0
2020-03-17,S92000003,Scotland,Total,d,0 to 59,NA,21,175,0,NA,0,NA,0,NA,21,175,0,0,0,0
2020-03-17,S92000003,Scotland,Total,d,15 to 19,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-17,S92000003,Scotland,Total,d,20 to 24,NA,0,11,0,NA,0,NA,0,NA,0,11,0,0,NA,0
2020-03-17,S92000003,Scotland,Total,d,25 to 44,NA,9,73,0,NA,0,NA,0,NA,9,73,0,0,0,0
2020-03-17,S92000003,Scotland,Total,d,45 to 64,NA,16,106,0,NA,0,NA,0,NA,16,106,0,0,0,0
2020-03-17,S92000003,Scotland,Total,d,60+,NA,22,98,2,NA,6,NA,0.4259400319029084,NA,22,98,0,0,0,0
2020-03-17,S92000003,Scotland,Total,d,65 to 74,NA,5,32,0,NA,2,NA,0.341143821117826,NA,5,32,0,0,0,0
2020-03-17,S92000003,Scotland,Total,d,75 to 84,NA,12,30,1,NA,2,NA,0.585641247884371,NA,12,30,0,0,0,0
2020-03-17,S92000003,Scotland,Total,d,85plus,NA,1,13,1,NA,2,NA,1.558712814957408,NA,1,13,0,0,0,0
2020-03-17,S92000003,Scotland,Total,d,Total,d,43,273,2,NA,6,NA,0.1097694840834248,NA,43,273,0,0,0,0
2020-03-18,S92000003,Scotland,Female,NA,0 to 59,NA,8,78,0,NA,0,NA,0,NA,8,78,0,0,0,0
2020-03-18,S92000003,Scotland,Female,NA,20 to 24,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-18,S92000003,Scotland,Female,NA,25 to 44,NA,2,29,0,NA,0,NA,0,NA,2,29,0,0,0,0
2020-03-18,S92000003,Scotland,Female,NA,45 to 64,NA,7,54,0,NA,0,NA,0,NA,7,54,0,0,0,0
2020-03-18,S92000003,Scotland,Female,NA,60+,NA,12,58,0,NA,1,NA,0.13120828396621648,NA,12,58,0,0,0,0
2020-03-18,S92000003,Scotland,Female,NA,65 to 74,NA,2,14,0,NA,1,NA,0.32698545568693105,NA,2,14,0,0,0,0
2020-03-18,S92000003,Scotland,Female,NA,75 to 84,NA,7,23,0,NA,0,NA,0,NA,7,23,0,0,0,0
2020-03-18,S92000003,Scotland,Female,NA,85plus,NA,2,10,0,NA,0,NA,0,NA,2,10,0,0,0,0
2020-03-18,S92000003,Scotland,Female,NA,Total,d,20,136,0,NA,1,NA,0.03570423752172603,NA,20,136,0,0,0,0
2020-03-18,S92000003,Scotland,Male,NA,0 to 14,NA,0,2,0,NA,0,NA,0,NA,0,2,0,0,NA,0
2020-03-18,S92000003,Scotland,Male,NA,0 to 59,NA,10,115,0,NA,0,NA,0,NA,10,115,0,0,0,0
2020-03-18,S92000003,Scotland,Male,NA,15 to 19,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-18,S92000003,Scotland,Male,NA,20 to 24,NA,1,6,0,NA,0,NA,0,NA,1,6,0,0,0,0
2020-03-18,S92000003,Scotland,Male,NA,25 to 44,NA,4,50,0,NA,0,NA,0,NA,4,50,0,0,0,0
2020-03-18,S92000003,Scotland,Male,NA,45 to 64,NA,6,65,0,NA,0,NA,0,NA,6,65,0,0,0,0
2020-03-18,S92000003,Scotland,Male,NA,60+,NA,11,63,0,NA,5,NA,0.7733928123965587,NA,11,63,0,0,0,0
2020-03-18,S92000003,Scotland,Male,NA,65 to 74,NA,2,22,0,NA,1,NA,0.3565837847089741,NA,2,22,0,0,0,0
2020-03-18,S92000003,Scotland,Male,NA,75 to 84,NA,6,20,0,NA,2,NA,1.3380074393213626,NA,6,20,0,0,0,0
2020-03-18,S92000003,Scotland,Male,NA,85plus,NA,2,7,0,NA,2,NA,4.358627903935841,NA,2,7,0,0,0,0
2020-03-18,S92000003,Scotland,Male,NA,Total,d,21,178,0,NA,5,NA,0.1876023370748743,NA,21,178,0,0,0,0
2020-03-18,S92000003,Scotland,Total,d,0 to 14,NA,0,2,0,NA,0,NA,0,NA,0,2,0,0,NA,0
2020-03-18,S92000003,Scotland,Total,d,0 to 59,NA,18,193,0,NA,0,NA,0,NA,18,193,0,0,0,0
2020-03-18,S92000003,Scotland,Total,d,15 to 19,NA,0,6,0,NA,0,NA,0,NA,0,6,0,0,NA,0
2020-03-18,S92000003,Scotland,Total,d,20 to 24,NA,1,12,0,NA,0,NA,0,NA,1,12,0,0,0,0
2020-03-18,S92000003,Scotland,Total,d,25 to 44,NA,6,79,0,NA,0,NA,0,NA,6,79,0,0,0,0
2020-03-18,S92000003,Scotland,Total,d,45 to 64,NA,13,119,0,NA,0,NA,0,NA,13,119,0,0,0,0
2020-03-18,S92000003,Scotland,Total,d,60+,NA,23,121,0,NA,6,NA,0.4259400319029084,NA,23,121,0,0,0,0
2020-03-18,S92000003,Scotland,Total,d,65 to 74,NA,4,36,0,NA,2,NA,0.341143821117826,NA,4,36,0,0,0,0
2020-03-18,S92000003,Scotland,Total,d,75 to 84,NA,13,43,0,NA,2,NA,0.585641247884371,NA,13,43,0,0,0,0
2020-03-18,S92000003,Scotland,Total,d,85plus,NA,4,17,0,NA,2,NA,1.558712814957408,NA,4,17,0,0,0,0
2020-03-18,S92000003,Scotland,Total,d,Total,d,41,314,0,NA,6,NA,0.1097694840834248,NA,41,314,0,0,0,0
