id,date,hb,hb_name,daily_positive,cumulative_positive,daily_positive_pcr_only,cumulative_positive_pcr_only,daily_positive_lfd_only,cumulative_positive_lfd_only,daily_positive_pcr_and_lfd,cumulative_positive_pcr_and_lfd,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,positive_tests,positive_tests_lfd_only,hospital_admissions,hospital_admissions_qf,icu_admissions,icu_admissions_qf,positive_pillar1,positive_pillar2,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative,total_tests,total_pillar1,total_pillar2,total_lfd,hospital_occupancy,icu_occupancy28daysless,icu_occupancy28daysmore
108,2020-03-12,S08000031,NHS Greater Glasgow and Clyde,10,32,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,24,NA,NA,:,NA,:,24,0,10,32,0,0,0,0,261,261,0,NA,NA,NA,NA
109,2020-03-12,S08000020,NHS Grampian,5,13,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,9,NA,NA,:,NA,:,9,0,5,13,0,0,0,0,45,45,0,NA,NA,NA,NA
110,2020-03-12,S08000019,NHS Forth Valley,0,8,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,7,NA,NA,:,NA,:,7,0,0,8,0,0,NA,0,78,78,0,NA,NA,NA,NA
111,2020-03-12,S08000029,NHS Fife,4,8,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,6,NA,NA,:,NA,:,6,0,4,8,0,0,0,0,23,23,0,NA,NA,NA,NA
112,2020-03-12,S08000016,NHS Borders,2,4,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,2,4,0,0,0,0,21,21,0,NA,NA,NA,NA
113,2020-03-12,S08000015,NHS Ayrshire and Arran,3,7,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,NA,:,NA,:,3,0,3,7,0,0,0,0,43,43,0,NA,NA,NA,NA
114,2020-03-13,S92000003,Scotland,48,178,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.01829491401390413,NA,80,NA,4,NA,0,NA,80,0,48,178,0,0,0,0,809,809,0,NA,NA,NA,NA
115,2020-03-13,S08000030,NHS Tayside,2,15,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,4,NA,NA,:,NA,:,4,0,2,15,0,0,0,0,62,62,0,NA,NA,NA,NA
116,2020-03-13,S08000026,NHS Shetland,11,22,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,11,NA,NA,:,NA,:,11,0,11,22,0,0,0,0,27,27,0,NA,NA,NA,NA
117,2020-03-13,S08000024,NHS Lothian,3,26,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.10959024208484476,NA,7,NA,NA,:,NA,:,7,0,3,26,0,0,0,0,148,148,0,NA,NA,NA,NA
118,2020-03-13,S08000032,NHS Lanarkshire,8,17,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,9,NA,NA,:,NA,:,9,0,8,17,0,0,0,0,91,91,0,NA,NA,NA,NA
119,2020-03-13,S08000022,NHS Highland,4,6,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,4,NA,NA,:,NA,:,4,0,4,6,0,0,0,0,21,21,0,NA,NA,NA,NA
120,2020-03-13,S08000031,NHS Greater Glasgow and Clyde,11,43,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,28,NA,NA,:,NA,:,28,0,11,43,0,0,0,0,252,252,0,NA,NA,NA,NA
121,2020-03-13,S08000020,NHS Grampian,3,16,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,6,NA,NA,:,NA,:,6,0,3,16,0,0,0,0,36,36,0,NA,NA,NA,NA
122,2020-03-13,S08000019,NHS Forth Valley,3,11,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,7,NA,NA,:,NA,:,7,0,3,11,0,0,0,0,48,48,0,NA,NA,NA,NA
123,2020-03-13,S08000029,NHS Fife,1,9,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,1,9,0,0,0,0,30,30,0,NA,NA,NA,NA
124,2020-03-13,S08000016,NHS Borders,1,5,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,1,5,0,0,0,0,20,20,0,NA,NA,NA,NA
125,2020-03-13,S08000015,NHS Ayrshire and Arran,1,8,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,1,8,0,0,0,0,47,47,0,NA,NA,NA,NA
126,2020-03-14,S92000003,Scotland,19,197,NA,NA,NA,NA,NA,NA,2,NA,3,NA,0.0548847420417124,NA,20,NA,9,NA,1,NA,20,0,19,197,0,0,0,0,525,525,0,NA,NA,NA,NA
127,2020-03-14,S08000030,NHS Tayside,1,16,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,1,16,0,0,0,0,26,26,0,NA,NA,NA,NA
128,2020-03-14,S08000026,NHS Shetland,2,24,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,2,24,0,0,0,0,6,6,0,NA,NA,NA,NA
129,2020-03-14,S08000024,NHS Lothian,3,29,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.10959024208484476,NA,3,NA,NA,:,NA,:,3,0,3,29,0,0,0,0,71,71,0,NA,NA,NA,NA
130,2020-03-14,S08000032,NHS Lanarkshire,4,21,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,4,NA,NA,:,NA,:,4,0,4,21,0,0,0,0,58,58,0,NA,NA,NA,NA
131,2020-03-14,S08000022,NHS Highland,0,6,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,6,0,0,NA,0,18,18,0,NA,NA,NA,NA
132,2020-03-14,S08000031,NHS Greater Glasgow and Clyde,5,48,NA,NA,NA,NA,NA,NA,2,NA,2,NA,0.16874219567345008,NA,6,NA,NA,:,NA,:,6,0,5,48,0,0,0,0,185,185,0,NA,NA,NA,NA
133,2020-03-14,S08000020,NHS Grampian,0,16,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,16,0,0,NA,0,16,16,0,NA,NA,NA,NA
134,2020-03-14,S08000019,NHS Forth Valley,4,15,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,4,NA,NA,:,NA,:,4,0,4,15,0,0,0,0,56,56,0,NA,NA,NA,NA
135,2020-03-14,S08000029,NHS Fife,0,9,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,9,0,0,NA,0,14,14,0,NA,NA,NA,NA
136,2020-03-14,S08000016,NHS Borders,0,5,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,5,0,0,NA,0,11,11,0,NA,NA,NA,NA
137,2020-03-14,S08000015,NHS Ayrshire and Arran,0,8,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,8,0,0,NA,0,28,28,0,NA,NA,NA,NA
138,2020-03-15,S92000003,Scotland,12,209,NA,NA,NA,NA,NA,NA,0,NA,3,NA,0.0548847420417124,NA,28,NA,8,NA,1,NA,28,0,12,209,0,0,0,0,428,428,0,NA,NA,NA,NA
139,2020-03-15,S08000030,NHS Tayside,2,18,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,NA,:,NA,:,3,0,2,18,0,0,0,0,22,22,0,NA,NA,NA,NA
140,2020-03-15,S08000026,NHS Shetland,0,24,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,0,24,0,0,NA,0,2,2,0,NA,NA,NA,NA
141,2020-03-15,S08000024,NHS Lothian,2,31,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.10959024208484476,NA,2,NA,NA,:,NA,:,2,0,2,31,0,0,0,0,78,78,0,NA,NA,NA,NA
142,2020-03-15,S08000032,NHS Lanarkshire,0,21,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,21,0,0,NA,0,49,49,0,NA,NA,NA,NA
143,2020-03-15,S08000022,NHS Highland,0,6,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,6,0,0,NA,0,11,11,0,NA,NA,NA,NA
144,2020-03-15,S08000031,NHS Greater Glasgow and Clyde,1,49,NA,NA,NA,NA,NA,NA,0,NA,2,NA,0.16874219567345008,NA,10,NA,NA,:,NA,:,10,0,1,49,0,0,0,0,133,133,0,NA,NA,NA,NA
145,2020-03-15,S08000020,NHS Grampian,1,17,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,1,17,0,0,0,0,19,19,0,NA,NA,NA,NA
146,2020-03-15,S08000019,NHS Forth Valley,2,17,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,4,NA,NA,:,NA,:,4,0,2,17,0,0,0,0,35,35,0,NA,NA,NA,NA
147,2020-03-15,S08000029,NHS Fife,2,11,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,2,11,0,0,0,0,14,14,0,NA,NA,NA,NA
148,2020-03-15,S08000017,NHS Dumfries and Galloway,1,1,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,1,1,0,0,0,0,22,22,0,NA,NA,NA,NA
149,2020-03-15,S08000016,NHS Borders,0,5,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,5,0,0,NA,0,14,14,0,NA,NA,NA,NA
150,2020-03-15,S08000015,NHS Ayrshire and Arran,1,9,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,NA,:,NA,:,3,0,1,9,0,0,0,0,27,27,0,NA,NA,NA,NA
151,2020-03-16,S92000003,Scotland,21,230,NA,NA,NA,NA,NA,NA,1,NA,4,NA,0.07317965605561653,NA,35,NA,10,NA,3,NA,35,0,21,230,0,0,0,0,713,713,0,NA,NA,NA,NA
152,2020-03-16,S08000030,NHS Tayside,2,20,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,2,20,0,0,0,0,49,49,0,NA,NA,NA,NA
153,2020-03-16,S08000026,NHS Shetland,0,24,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,24,0,0,NA,0,13,13,0,NA,NA,NA,NA
154,2020-03-16,S08000024,NHS Lothian,1,32,NA,NA,NA,NA,NA,NA,1,NA,2,NA,0.21918048416968952,NA,2,NA,NA,:,NA,:,2,0,1,32,0,0,0,0,122,122,0,NA,NA,NA,NA
155,2020-03-16,S08000032,NHS Lanarkshire,5,26,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,5,NA,NA,:,NA,:,5,0,5,26,0,0,0,0,73,73,0,NA,NA,NA,NA
156,2020-03-16,S08000022,NHS Highland,0,6,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,6,0,0,NA,0,23,23,0,NA,NA,NA,NA
157,2020-03-16,S08000031,NHS Greater Glasgow and Clyde,8,57,NA,NA,NA,NA,NA,NA,0,NA,2,NA,0.16874219567345008,NA,17,NA,NA,:,NA,:,17,0,8,57,0,0,0,0,216,216,0,NA,NA,NA,NA
158,2020-03-16,S08000020,NHS Grampian,0,17,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,17,0,0,NA,0,28,28,0,NA,NA,NA,NA
159,2020-03-16,S08000019,NHS Forth Valley,1,18,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,NA,:,NA,:,3,0,1,18,0,0,0,0,54,54,0,NA,NA,NA,NA
160,2020-03-16,S08000029,NHS Fife,0,11,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,11,0,0,NA,0,33,33,0,NA,NA,NA,NA
161,2020-03-16,S08000017,NHS Dumfries and Galloway,2,3,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,4,NA,NA,:,NA,:,4,0,2,3,0,0,0,0,43,43,0,NA,NA,NA,NA
162,2020-03-16,S08000016,NHS Borders,0,5,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,5,0,0,NA,0,6,6,0,NA,NA,NA,NA
163,2020-03-16,S08000015,NHS Ayrshire and Arran,2,11,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,2,11,0,0,0,0,50,50,0,NA,NA,NA,NA
164,2020-03-17,S92000003,Scotland,43,273,NA,NA,NA,NA,NA,NA,2,NA,6,NA,0.1097694840834248,NA,62,NA,22,NA,1,NA,62,0,43,273,0,0,0,0,853,853,0,NA,0,0,0
165,2020-03-17,S08000030,NHS Tayside,3,23,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,NA,:,NA,:,3,0,3,23,0,0,0,0,44,44,0,NA,NA,NA,NA
166,2020-03-17,S08000026,NHS Shetland,0,24,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,24,0,0,NA,0,14,14,0,NA,NA,NA,NA
167,2020-03-17,S08000024,NHS Lothian,5,37,NA,NA,NA,NA,NA,NA,0,NA,2,NA,0.21918048416968952,NA,6,NA,NA,:,NA,:,6,0,5,37,0,0,0,0,138,138,0,NA,NA,NA,NA
168,2020-03-17,S08000032,NHS Lanarkshire,7,33,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0.15106652969967974,NA,9,NA,NA,:,NA,:,9,0,7,33,0,0,0,0,94,94,0,NA,NA,NA,NA
169,2020-03-17,S08000022,NHS Highland,1,7,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,1,7,0,0,0,0,24,24,0,NA,NA,NA,NA
170,2020-03-17,S08000031,NHS Greater Glasgow and Clyde,13,70,NA,NA,NA,NA,NA,NA,0,NA,2,NA,0.16874219567345008,NA,26,NA,NA,:,NA,:,26,0,13,70,0,0,0,0,233,233,0,NA,NA,NA,NA
171,2020-03-17,S08000020,NHS Grampian,2,19,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,2,19,0,0,0,0,31,31,0,NA,NA,NA,NA
172,2020-03-17,S08000019,NHS Forth Valley,3,21,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,NA,:,NA,:,3,0,3,21,0,0,0,0,64,64,0,NA,NA,NA,NA
173,2020-03-17,S08000029,NHS Fife,1,12,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,1,12,0,0,0,0,29,29,0,NA,NA,NA,NA
174,2020-03-17,S08000017,NHS Dumfries and Galloway,3,6,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,6,NA,NA,:,NA,:,6,0,3,6,0,0,0,0,94,94,0,NA,NA,NA,NA
175,2020-03-17,S08000016,NHS Borders,0,5,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,5,0,0,NA,0,19,19,0,NA,NA,NA,NA
176,2020-03-17,S08000015,NHS Ayrshire and Arran,5,16,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0.27174651485094703,NA,5,NA,NA,:,NA,:,5,0,5,16,0,0,0,0,67,67,0,NA,NA,NA,NA
177,2020-03-18,S92000003,Scotland,41,314,NA,NA,NA,NA,NA,NA,0,NA,6,NA,0.1097694840834248,NA,56,NA,18,NA,3,NA,56,0,41,314,0,0,0,0,895,895,0,NA,0,0,0
178,2020-03-18,S08000030,NHS Tayside,4,27,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,4,NA,NA,:,NA,:,4,0,4,27,0,0,0,0,38,38,0,NA,NA,NA,NA
179,2020-03-18,S08000026,NHS Shetland,0,24,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,24,0,0,NA,0,19,19,0,NA,NA,NA,NA
180,2020-03-18,S08000024,NHS Lothian,4,41,NA,NA,NA,NA,NA,NA,0,NA,2,NA,0.21918048416968952,NA,7,NA,NA,:,NA,:,7,0,4,41,0,0,0,0,103,103,0,NA,NA,NA,NA
181,2020-03-18,S08000032,NHS Lanarkshire,7,40,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.15106652969967974,NA,8,NA,NA,:,NA,:,8,0,7,40,0,0,0,0,99,99,0,NA,NA,NA,NA
182,2020-03-18,S08000022,NHS Highland,1,8,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,1,8,0,0,0,0,34,34,0,NA,NA,NA,NA
183,2020-03-18,S08000031,NHS Greater Glasgow and Clyde,7,77,NA,NA,NA,NA,NA,NA,0,NA,2,NA,0.16874219567345008,NA,11,NA,NA,:,NA,:,11,0,7,77,0,0,0,0,227,227,0,NA,NA,NA,NA
184,2020-03-18,S08000020,NHS Grampian,1,20,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,1,20,0,0,0,0,31,31,0,NA,NA,NA,NA
185,2020-03-18,S08000019,NHS Forth Valley,6,27,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,8,NA,NA,:,NA,:,8,0,6,27,0,0,0,0,69,69,0,NA,NA,NA,NA
186,2020-03-18,S08000029,NHS Fife,2,14,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,NA,:,NA,:,3,0,2,14,0,0,0,0,32,32,0,NA,NA,NA,NA
187,2020-03-18,S08000017,NHS Dumfries and Galloway,3,9,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,6,NA,NA,:,NA,:,6,0,3,9,0,0,0,0,148,148,0,NA,NA,NA,NA
188,2020-03-18,S08000016,NHS Borders,2,7,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,2,7,0,0,0,0,24,24,0,NA,NA,NA,NA
189,2020-03-18,S08000015,NHS Ayrshire and Arran,4,20,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.27174651485094703,NA,4,NA,NA,:,NA,:,4,0,4,20,0,0,0,0,68,68,0,NA,NA,NA,NA
190,2020-03-19,S92000003,Scotland,50,364,NA,NA,NA,NA,NA,NA,3,NA,9,NA,0.16465422612513722,NA,61,NA,26,NA,4,NA,61,0,50,364,0,0,0,0,946,946,0,NA,0,0,0
191,2020-03-19,S08000030,NHS Tayside,4,31,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,4,NA,NA,:,NA,:,4,0,4,31,0,0,0,0,93,93,0,NA,NA,NA,NA
192,2020-03-19,S08000026,NHS Shetland,0,24,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,24,0,0,NA,0,11,11,0,NA,NA,NA,NA
193,2020-03-19,S08000024,NHS Lothian,5,46,NA,NA,NA,NA,NA,NA,0,NA,2,NA,0.21918048416968952,NA,7,NA,NA,:,NA,:,7,0,5,46,0,0,0,0,130,130,0,NA,NA,NA,NA
194,2020-03-19,S08000032,NHS Lanarkshire,5,45,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.15106652969967974,NA,7,NA,NA,:,NA,:,7,0,5,45,0,0,0,0,77,77,0,NA,NA,NA,NA
195,2020-03-19,S08000022,NHS Highland,1,9,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,1,9,0,0,0,0,38,38,0,NA,NA,NA,NA
196,2020-03-19,S08000031,NHS Greater Glasgow and Clyde,23,100,NA,NA,NA,NA,NA,NA,1,NA,3,NA,0.25311329351017514,NA,26,NA,NA,:,NA,:,26,0,23,100,0,0,0,0,246,246,0,NA,NA,NA,NA
197,2020-03-19,S08000020,NHS Grampian,0,20,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0.1707796089146956,NA,0,NA,NA,:,NA,:,NA,NA,0,20,0,0,NA,0,25,25,0,NA,NA,NA,NA
198,2020-03-19,S08000019,NHS Forth Valley,2,29,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0.3268721602981074,NA,2,NA,NA,:,NA,:,2,0,2,29,0,0,0,0,57,57,0,NA,NA,NA,NA
199,2020-03-19,S08000029,NHS Fife,1,15,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,1,15,0,0,0,0,41,41,0,NA,NA,NA,NA
200,2020-03-19,S08000017,NHS Dumfries and Galloway,5,14,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,8,NA,NA,:,NA,:,8,0,5,14,0,0,0,0,138,138,0,NA,NA,NA,NA
201,2020-03-19,S08000016,NHS Borders,1,8,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,1,8,0,0,0,0,18,18,0,NA,NA,NA,NA
202,2020-03-19,S08000015,NHS Ayrshire and Arran,3,23,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.27174651485094703,NA,3,NA,NA,:,NA,:,3,0,3,23,0,0,0,0,68,68,0,NA,NA,NA,NA
203,2020-03-20,S92000003,Scotland,84,448,NA,NA,NA,NA,NA,NA,5,NA,14,NA,0.2561287961946579,NA,97,NA,47,NA,8,NA,97,0,84,448,0,0,0,0,946,946,0,NA,0,0,0
204,2020-03-20,S08000030,NHS Tayside,10,41,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,11,NA,NA,:,NA,:,11,0,10,41,0,0,0,0,103,103,0,NA,NA,NA,NA
205,2020-03-20,S08000026,NHS Shetland,0,24,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,24,0,0,NA,0,4,4,0,NA,NA,NA,NA
206,2020-03-20,S08000024,NHS Lothian,10,56,NA,NA,NA,NA,NA,NA,0,NA,2,NA,0.21918048416968952,NA,13,NA,NA,:,NA,:,13,0,10,56,0,0,0,0,118,118,0,NA,NA,NA,NA
207,2020-03-20,S08000032,NHS Lanarkshire,4,49,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.15106652969967974,NA,5,NA,NA,:,NA,:,5,0,4,49,0,0,0,0,66,66,0,NA,NA,NA,NA
208,2020-03-20,S08000022,NHS Highland,1,10,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,NA,:,NA,:,1,0,1,10,0,0,0,0,37,37,0,NA,NA,NA,NA
209,2020-03-20,S08000031,NHS Greater Glasgow and Clyde,30,130,NA,NA,NA,NA,NA,NA,3,NA,6,NA,0.5062265870203503,NA,32,NA,NA,:,NA,:,32,0,30,130,0,0,0,0,219,219,0,NA,NA,NA,NA
210,2020-03-20,S08000020,NHS Grampian,3,23,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.1707796089146956,NA,3,NA,NA,:,NA,:,3,0,3,23,0,0,0,0,35,35,0,NA,NA,NA,NA
211,2020-03-20,S08000019,NHS Forth Valley,8,37,NA,NA,NA,NA,NA,NA,2,NA,3,NA,0.9806164808943222,NA,11,NA,NA,:,NA,:,11,0,8,37,0,0,0,0,83,83,0,NA,NA,NA,NA
212,2020-03-20,S08000029,NHS Fife,7,22,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,7,NA,NA,:,NA,:,7,0,7,22,0,0,0,0,54,54,0,NA,NA,NA,NA
213,2020-03-20,S08000017,NHS Dumfries and Galloway,5,19,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,8,NA,NA,:,NA,:,8,0,5,19,0,0,0,0,148,148,0,NA,NA,NA,NA
214,2020-03-20,S08000016,NHS Borders,2,10,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,2,10,0,0,0,0,19,19,0,NA,NA,NA,NA
215,2020-03-20,S08000015,NHS Ayrshire and Arran,4,27,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.27174651485094703,NA,4,NA,NA,:,NA,:,4,0,4,27,0,0,0,0,57,57,0,NA,NA,NA,NA
216,2020-03-21,S92000003,Scotland,67,515,NA,NA,NA,NA,NA,NA,6,NA,20,NA,0.3658982802780827,NA,81,NA,49,NA,6,NA,81,0,67,515,0,0,0,0,704,704,0,NA,0,0,0
217,2020-03-21,S08000030,NHS Tayside,5,46,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,5,NA,NA,:,NA,:,5,0,5,46,0,0,0,0,29,29,0,NA,NA,NA,NA
218,2020-03-21,S08000026,NHS Shetland,0,24,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,24,0,0,NA,0,1,1,0,NA,NA,NA,NA
219,2020-03-21,S08000024,NHS Lothian,15,71,NA,NA,NA,NA,NA,NA,3,NA,5,NA,0.5479512104242238,NA,16,NA,NA,:,NA,:,16,0,15,71,0,0,0,0,95,95,0,NA,NA,NA,NA
220,2020-03-21,S08000032,NHS Lanarkshire,7,56,NA,NA,NA,NA,NA,NA,1,NA,2,NA,0.30213305939935947,NA,13,NA,NA,:,NA,:,13,0,7,56,0,0,0,0,75,75,0,NA,NA,NA,NA
221,2020-03-21,S08000022,NHS Highland,3,13,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,3,NA,NA,:,NA,:,3,0,3,13,0,0,0,0,40,40,0,NA,NA,NA,NA
222,2020-03-21,S08000031,NHS Greater Glasgow and Clyde,24,154,NA,NA,NA,NA,NA,NA,1,NA,7,NA,0.5905976848570753,NA,30,NA,NA,:,NA,:,30,0,24,154,0,0,0,0,187,187,0,NA,NA,NA,NA
223,2020-03-21,S08000020,NHS Grampian,0,23,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.1707796089146956,NA,0,NA,NA,:,NA,:,NA,NA,0,23,0,0,NA,0,22,22,0,NA,NA,NA,NA
224,2020-03-21,S08000019,NHS Forth Valley,4,41,NA,NA,NA,NA,NA,NA,0,NA,3,NA,0.9806164808943222,NA,4,NA,NA,:,NA,:,4,0,4,41,0,0,0,0,57,57,0,NA,NA,NA,NA
225,2020-03-21,S08000029,NHS Fife,2,24,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0.2672867719776548,NA,3,NA,NA,:,NA,:,3,0,2,24,0,0,0,0,32,32,0,NA,NA,NA,NA
226,2020-03-21,S08000017,NHS Dumfries and Galloway,2,21,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,NA,:,NA,:,2,0,2,21,0,0,0,0,83,83,0,NA,NA,NA,NA
227,2020-03-21,S08000016,NHS Borders,0,10,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,:,NA,:,NA,NA,0,10,0,0,NA,0,20,20,0,NA,NA,NA,NA
228,2020-03-21,S08000015,NHS Ayrshire and Arran,5,32,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.27174651485094703,NA,5,NA,NA,:,NA,:,5,0,5,32,0,0,0,0,62,62,0,NA,NA,NA,NA
