_id,WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
367,20200119,S08000024,"",All ages,d,Female,"",All,d,1256,1046.5,20
368,20200119,S08000024,"",All ages,d,Male,"",All,d,1127,999.5,12.8
369,20200119,S08000025,"",15 - 44,"",All,d,All,d,12,5.5,118.2
370,20200119,S08000025,"",45 - 64,"",All,d,All,d,13,12,8.3
371,20200119,S08000025,"",65 - 74,"",All,d,All,d,5,8.5,-41.2
372,20200119,S08000025,"",75 - 84,"",All,d,All,d,10,11.5,-13
373,20200119,S08000025,"",85 and over,"",All,d,All,d,5,5,0
374,20200119,S08000025,"",All ages,d,All,d,All,d,47,43.5,8
375,20200119,S08000025,"",All ages,d,Female,"",All,d,25,22.5,11.1
376,20200119,S08000025,"",All ages,d,Male,"",All,d,22,20.5,7.3
377,20200119,S08000026,"",15 - 44,"",All,d,All,d,6,10,-40
378,20200119,S08000026,"",45 - 64,"",All,d,All,d,7,11,-36.4
379,20200119,S08000026,"",75 - 84,"",All,d,All,d,7,11,-36.4
380,20200119,S08000026,"",All ages,d,All,d,All,d,28,49,-42.9
381,20200119,S08000026,"",All ages,d,Female,"",All,d,13,19.5,-33.3
382,20200119,S08000026,"",All ages,d,Male,"",All,d,14,28.5,-50.9
383,20200119,S08000028,"",15 - 44,"",All,d,All,d,6,6.5,-7.7
384,20200119,S08000028,"",45 - 64,"",All,d,All,d,23,15.5,48.4
385,20200119,S08000028,"",65 - 74,"",All,d,All,d,13,17,-23.5
386,20200119,S08000028,"",75 - 84,"",All,d,All,d,15,19,-21.1
387,20200119,S08000028,"",85 and over,"",All,d,All,d,10,12,-16.7
388,20200119,S08000028,"",All ages,d,All,d,All,d,71,74.5,-4.7
389,20200119,S08000028,"",All ages,d,Female,"",All,d,30,39,-23.1
390,20200119,S08000028,"",All ages,d,Male,"",All,d,38,35,8.6
391,20200119,S08000029,"",Under 5,"",All,d,All,d,79,62,27.4
392,20200119,S08000029,"",5 - 14,"",All,d,All,d,37,32.5,13.8
393,20200119,S08000029,"",15 - 44,"",All,d,All,d,186,156.5,18.8
394,20200119,S08000029,"",45 - 64,"",All,d,All,d,206,205.5,0.2
395,20200119,S08000029,"",65 - 74,"",All,d,All,d,162,155.5,4.2
396,20200119,S08000029,"",75 - 84,"",All,d,All,d,184,163,12.9
397,20200119,S08000029,"",85 and over,"",All,d,All,d,123,129.5,-5
398,20200119,S08000029,"",All ages,d,All,d,All,d,977,904.5,8
399,20200119,S08000029,"",All ages,d,Female,"",All,d,524,468.5,11.8
400,20200119,S08000029,"",All ages,d,Male,"",All,d,449,434.5,3.3
401,20200119,S08000030,"",Under 5,"",All,d,All,d,93,90,3.3
402,20200119,S08000030,"",5 - 14,"",All,d,All,d,57,58,-1.7
403,20200119,S08000030,"",15 - 44,"",All,d,All,d,218,232.5,-6.2
404,20200119,S08000030,"",45 - 64,"",All,d,All,d,285,292.5,-2.6
405,20200119,S08000030,"",65 - 74,"",All,d,All,d,240,222,8.1
406,20200119,S08000030,"",75 - 84,"",All,d,All,d,241,255,-5.5
407,20200119,S08000030,"",85 and over,"",All,d,All,d,164,161,1.9
408,20200119,S08000030,"",All ages,d,All,d,All,d,1298,1311,-1
409,20200119,S08000030,"",All ages,d,Female,"",All,d,642,669,-4
410,20200119,S08000030,"",All ages,d,Male,"",All,d,647,640,1.1
411,20200119,S08000031,"",Under 5,"",All,d,All,d,260,290,-10.3
412,20200119,S08000031,"",5 - 14,"",All,d,All,d,182,161.5,12.7
413,20200119,S08000031,"",15 - 44,"",All,d,All,d,777,799,-2.8
414,20200119,S08000031,"",45 - 64,"",All,d,All,d,1123,1095.5,2.5
415,20200119,S08000031,"",65 - 74,"",All,d,All,d,651,693.5,-6.1
416,20200119,S08000031,"",75 - 84,"",All,d,All,d,654,668,-2.1
417,20200119,S08000031,"",85 and over,"",All,d,All,d,435,435.5,-0.1
418,20200119,S08000031,"",All ages,d,All,d,All,d,4082,4143,-1.5
419,20200119,S08000031,"",All ages,d,Female,"",All,d,2098,2170,-3.3
420,20200119,S08000031,"",All ages,d,Male,"",All,d,1968,1958.5,0.5
421,20200119,S08000032,"",Under 5,"",All,d,All,d,151,190,-20.5
422,20200119,S08000032,"",5 - 14,"",All,d,All,d,44,50.5,-12.9
423,20200119,S08000032,"",15 - 44,"",All,d,All,d,339,309,9.7
424,20200119,S08000032,"",45 - 64,"",All,d,All,d,410,456,-10.1
425,20200119,S08000032,"",65 - 74,"",All,d,All,d,280,279.5,0.2
426,20200119,S08000032,"",75 - 84,"",All,d,All,d,290,266,9
427,20200119,S08000032,"",85 and over,"",All,d,All,d,141,157.5,-10.5
428,20200119,S08000032,"",All ages,d,All,d,All,d,1655,1708.5,-3.1
429,20200119,S08000032,"",All ages,d,Female,"",All,d,886,866,2.3
430,20200119,S08000032,"",All ages,d,Male,"",All,d,737,819.5,-10.1
431,20200119,S92000003,d,Under 5,"",All,d,All,d,1022,1172,-12.8
432,20200119,S92000003,d,5 - 14,"",All,d,All,d,574,584.5,-1.8
433,20200119,S92000003,d,15 - 44,"",All,d,All,d,2886,2776.5,3.9
434,20200119,S92000003,d,45 - 64,"",All,d,All,d,3861,3868,-0.2
435,20200119,S92000003,d,65 - 74,"",All,d,All,d,2620,2680,-2.2
436,20200119,S92000003,d,75 - 84,"",All,d,All,d,2764,2683,3
437,20200119,S92000003,d,85 and over,"",All,d,All,d,1692,1764,-4.1
438,20200119,S92000003,d,All ages,d,All,d,All,d,15419,15528,-0.7
439,20200119,S92000003,d,All ages,d,Female,"",All,d,8017,7955.5,0.8
440,20200119,S92000003,d,All ages,d,Male,"",All,d,7291,7491,-2.7
441,20200119,NA,NA,15 - 44,"",All,d,All,d,11,22.5,-51.1
442,20200119,NA,NA,45 - 64,"",All,d,All,d,87,88,-1.1
443,20200119,NA,NA,65 - 74,"",All,d,All,d,85,77.5,9.7
444,20200119,NA,NA,75 - 84,"",All,d,All,d,36,35.5,1.4
445,20200119,NA,NA,85 and over,"",All,d,All,d,8,5.5,45.5
446,20200119,NA,NA,All ages,d,All,d,All,d,227,229,-0.9
447,20200119,NA,NA,All ages,d,Female,"",All,d,99,93,6.5
448,20200119,NA,NA,All ages,d,Male,"",All,d,127,135.5,-6.3
449,20200126,S08000015,"",Under 5,"",All,d,All,d,102,103.5,-1.4
450,20200126,S08000015,"",5 - 14,"",All,d,All,d,47,47.5,-1.1
451,20200126,S08000015,"",15 - 44,"",All,d,All,d,203,196.5,3.3
452,20200126,S08000015,"",45 - 64,"",All,d,All,d,224,296,-24.3
453,20200126,S08000015,"",65 - 74,"",All,d,All,d,178,223,-20.2
454,20200126,S08000015,"",75 - 84,"",All,d,All,d,190,203,-6.4
455,20200126,S08000015,"",85 and over,"",All,d,All,d,101,105.5,-4.3
456,20200126,S08000015,"",All ages,d,All,d,All,d,1045,1175,-11.1
457,20200126,S08000015,"",All ages,d,Female,"",All,d,559,626,-10.7
458,20200126,S08000015,"",All ages,d,Male,"",All,d,476,542,-12.2
459,20200126,S08000016,"",Under 5,"",All,d,All,d,21,16.5,27.3
460,20200126,S08000016,"",5 - 14,"",All,d,All,d,18,11.5,56.5
461,20200126,S08000016,"",15 - 44,"",All,d,All,d,30,32.5,-7.7
462,20200126,S08000016,"",45 - 64,"",All,d,All,d,39,48,-18.8
463,20200126,S08000016,"",65 - 74,"",All,d,All,d,42,38.5,9.1
464,20200126,S08000016,"",75 - 84,"",All,d,All,d,46,56,-17.9
465,20200126,S08000016,"",85 and over,"",All,d,All,d,51,46.5,9.7
466,20200126,S08000016,"",All ages,d,All,d,All,d,247,249.5,-1
467,20200126,S08000016,"",All ages,d,Female,"",All,d,135,127,6.3
468,20200126,S08000016,"",All ages,d,Male,"",All,d,111,121.5,-8.6
469,20200126,S08000017,"",Under 5,"",All,d,All,d,36,36,0
470,20200126,S08000017,"",5 - 14,"",All,d,All,d,15,16,-6.2
471,20200126,S08000017,"",15 - 44,"",All,d,All,d,64,60.5,5.8
472,20200126,S08000017,"",45 - 64,"",All,d,All,d,93,87,6.9
473,20200126,S08000017,"",65 - 74,"",All,d,All,d,71,78,-9
474,20200126,S08000017,"",75 - 84,"",All,d,All,d,89,105.5,-15.6
475,20200126,S08000017,"",85 and over,"",All,d,All,d,54,62,-12.9
476,20200126,S08000017,"",All ages,d,All,d,All,d,422,445,-5.2
477,20200126,S08000017,"",All ages,d,Female,"",All,d,208,237,-12.2
478,20200126,S08000017,"",All ages,d,Male,"",All,d,207,205.5,0.7
479,20200126,S08000019,"",Under 5,"",All,d,All,d,35,65,-46.2
480,20200126,S08000019,"",5 - 14,"",All,d,All,d,22,30,-26.7
481,20200126,S08000019,"",15 - 44,"",All,d,All,d,186,195,-4.6
482,20200126,S08000019,"",45 - 64,"",All,d,All,d,189,217,-12.9
483,20200126,S08000019,"",65 - 74,"",All,d,All,d,134,199.5,-32.8
484,20200126,S08000019,"",75 - 84,"",All,d,All,d,141,202,-30.2
485,20200126,S08000019,"",85 and over,"",All,d,All,d,75,136.5,-45.1
486,20200126,S08000019,"",All ages,d,All,d,All,d,782,1045,-25.2
487,20200126,S08000019,"",All ages,d,Female,"",All,d,431,527.5,-18.3
488,20200126,S08000019,"",All ages,d,Male,"",All,d,348,509.5,-31.7
489,20200126,S08000020,"",Under 5,"",All,d,All,d,107,84,27.4
490,20200126,S08000020,"",5 - 14,"",All,d,All,d,56,64.5,-13.2
491,20200126,S08000020,"",15 - 44,"",All,d,All,d,235,255.5,-8
492,20200126,S08000020,"",45 - 64,"",All,d,All,d,310,323.5,-4.2
493,20200126,S08000020,"",65 - 74,"",All,d,All,d,243,239,1.7
494,20200126,S08000020,"",75 - 84,"",All,d,All,d,241,241,0
495,20200126,S08000020,"",85 and over,"",All,d,All,d,143,164.5,-13.1
496,20200126,S08000020,"",All ages,d,All,d,All,d,1335,1372,-2.7
497,20200126,S08000020,"",All ages,d,Female,"",All,d,690,693,-0.4
498,20200126,S08000020,"",All ages,d,Male,"",All,d,641,670,-4.3
499,20200126,S08000022,"",Under 5,"",All,d,All,d,66,62.5,5.6
500,20200126,S08000022,"",5 - 14,"",All,d,All,d,31,24,29.2
501,20200126,S08000022,"",15 - 44,"",All,d,All,d,130,145,-10.3
502,20200126,S08000022,"",45 - 64,"",All,d,All,d,173,177,-2.3
503,20200126,S08000022,"",65 - 74,"",All,d,All,d,138,149.5,-7.7
504,20200126,S08000022,"",75 - 84,"",All,d,All,d,146,144,1.4
505,20200126,S08000022,"",85 and over,"",All,d,All,d,91,90,1.1
506,20200126,S08000022,"",All ages,d,All,d,All,d,775,792,-2.1
507,20200126,S08000022,"",All ages,d,Female,"",All,d,413,405,2
508,20200126,S08000022,"",All ages,d,Male,"",All,d,349,382,-8.6
509,20200126,S08000024,"",Under 5,"",All,d,All,d,167,162,3.1
510,20200126,S08000024,"",5 - 14,"",All,d,All,d,122,98,24.5
511,20200126,S08000024,"",15 - 44,"",All,d,All,d,520,423.5,22.8
512,20200126,S08000024,"",45 - 64,"",All,d,All,d,614,570,7.7
513,20200126,S08000024,"",65 - 74,"",All,d,All,d,399,340,17.4
514,20200126,S08000024,"",75 - 84,"",All,d,All,d,392,353.5,10.9
515,20200126,S08000024,"",85 and over,"",All,d,All,d,243,205,18.5
516,20200126,S08000024,"",All ages,d,All,d,All,d,2457,2152,14.2
517,20200126,S08000024,"",All ages,d,Female,"",All,d,1299,1109,17.1
518,20200126,S08000024,"",All ages,d,Male,"",All,d,1125,1025.5,9.7
519,20200126,S08000025,"",15 - 44,"",All,d,All,d,5,7,-28.6
520,20200126,S08000025,"",45 - 64,"",All,d,All,d,7,11.5,-39.1
521,20200126,S08000025,"",65 - 74,"",All,d,All,d,5,8,-37.5
522,20200126,S08000025,"",75 - 84,"",All,d,All,d,5,11,-54.5
523,20200126,S08000025,"",All ages,d,All,d,All,d,25,42,-40.5
524,20200126,S08000025,"",All ages,d,Female,"",All,d,9,22,-59.1
525,20200126,S08000025,"",All ages,d,Male,"",All,d,16,20,-20
526,20200126,S08000026,"",45 - 64,"",All,d,All,d,14,9.5,47.4
527,20200126,S08000026,"",65 - 74,"",All,d,All,d,10,8,25
528,20200126,S08000026,"",75 - 84,"",All,d,All,d,6,7,-14.3
529,20200126,S08000026,"",85 and over,"",All,d,All,d,11,3.5,214.3
530,20200126,S08000026,"",All ages,d,All,d,All,d,45,38.5,16.9
531,20200126,S08000026,"",All ages,d,Female,"",All,d,21,18,16.7
532,20200126,S08000026,"",All ages,d,Male,"",All,d,24,18,33.3
533,20200126,S08000028,"",15 - 44,"",All,d,All,d,5,7,-28.6
534,20200126,S08000028,"",45 - 64,"",All,d,All,d,13,21.5,-39.5
535,20200126,S08000028,"",65 - 74,"",All,d,All,d,10,12.5,-20
536,20200126,S08000028,"",75 - 84,"",All,d,All,d,18,18,0
537,20200126,S08000028,"",85 and over,"",All,d,All,d,15,14.5,3.4
538,20200126,S08000028,"",All ages,d,All,d,All,d,65,79.5,-18.2
539,20200126,S08000028,"",All ages,d,Female,"",All,d,29,43,-32.6
540,20200126,S08000028,"",All ages,d,Male,"",All,d,36,35.5,1.4
541,20200126,S08000029,"",Under 5,"",All,d,All,d,67,57,17.5
542,20200126,S08000029,"",5 - 14,"",All,d,All,d,33,27.5,20
543,20200126,S08000029,"",15 - 44,"",All,d,All,d,187,178.5,4.8
544,20200126,S08000029,"",45 - 64,"",All,d,All,d,195,220.5,-11.6
545,20200126,S08000029,"",65 - 74,"",All,d,All,d,157,157.5,-0.3
546,20200126,S08000029,"",75 - 84,"",All,d,All,d,193,161.5,19.5
547,20200126,S08000029,"",85 and over,"",All,d,All,d,108,114.5,-5.7
548,20200126,S08000029,"",All ages,d,All,d,All,d,940,917,2.5
549,20200126,S08000029,"",All ages,d,Female,"",All,d,490,479.5,2.2
550,20200126,S08000029,"",All ages,d,Male,"",All,d,446,435.5,2.4
551,20200126,S08000030,"",Under 5,"",All,d,All,d,91,97.5,-6.7
552,20200126,S08000030,"",5 - 14,"",All,d,All,d,52,77,-32.5
553,20200126,S08000030,"",15 - 44,"",All,d,All,d,230,239.5,-4
554,20200126,S08000030,"",45 - 64,"",All,d,All,d,293,290.5,0.9
555,20200126,S08000030,"",65 - 74,"",All,d,All,d,232,228,1.8
556,20200126,S08000030,"",75 - 84,"",All,d,All,d,238,225,5.8
557,20200126,S08000030,"",85 and over,"",All,d,All,d,156,151,3.3
558,20200126,S08000030,"",All ages,d,All,d,All,d,1292,1308.5,-1.3
559,20200126,S08000030,"",All ages,d,Female,"",All,d,628,667,-5.8
560,20200126,S08000030,"",All ages,d,Male,"",All,d,650,638.5,1.8
561,20200126,S08000031,"",Under 5,"",All,d,All,d,313,293,6.8
562,20200126,S08000031,"",5 - 14,"",All,d,All,d,206,160.5,28.3
563,20200126,S08000031,"",15 - 44,"",All,d,All,d,847,798.5,6.1
564,20200126,S08000031,"",45 - 64,"",All,d,All,d,1095,1118.5,-2.1
565,20200126,S08000031,"",65 - 74,"",All,d,All,d,682,692.5,-1.5
566,20200126,S08000031,"",75 - 84,"",All,d,All,d,644,659,-2.3
567,20200126,S08000031,"",85 and over,"",All,d,All,d,383,404.5,-5.3
568,20200126,S08000031,"",All ages,d,All,d,All,d,4170,4126.5,1.1
569,20200126,S08000031,"",All ages,d,Female,"",All,d,2200,2153,2.2
570,20200126,S08000031,"",All ages,d,Male,"",All,d,1904,1936.5,-1.7
571,20200126,S08000032,"",Under 5,"",All,d,All,d,139,204,-31.9
572,20200126,S08000032,"",5 - 14,"",All,d,All,d,46,58.5,-21.4
573,20200126,S08000032,"",15 - 44,"",All,d,All,d,325,358,-9.2
574,20200126,S08000032,"",45 - 64,"",All,d,All,d,411,468.5,-12.3
575,20200126,S08000032,"",65 - 74,"",All,d,All,d,263,310,-15.2
576,20200126,S08000032,"",75 - 84,"",All,d,All,d,308,292.5,5.3
577,20200126,S08000032,"",85 and over,"",All,d,All,d,133,140,-5
578,20200126,S08000032,"",All ages,d,All,d,All,d,1625,1831.5,-11.3
579,20200126,S08000032,"",All ages,d,Female,"",All,d,824,940,-12.3
580,20200126,S08000032,"",All ages,d,Male,"",All,d,713,841,-15.2
581,20200126,S92000003,d,Under 5,"",All,d,All,d,1146,1187,-3.5
582,20200126,S92000003,d,5 - 14,"",All,d,All,d,651,620,5
583,20200126,S92000003,d,15 - 44,"",All,d,All,d,2988,2922.5,2.2
584,20200126,S92000003,d,45 - 64,"",All,d,All,d,3760,3946,-4.7
585,20200126,S92000003,d,65 - 74,"",All,d,All,d,2624,2771,-5.3
586,20200126,S92000003,d,75 - 84,"",All,d,All,d,2705,2728,-0.8
587,20200126,S92000003,d,85 and over,"",All,d,All,d,1571,1648,-4.7
588,20200126,S92000003,d,All ages,d,All,d,All,d,15445,15822.5,-2.4
589,20200126,S92000003,d,All ages,d,Female,"",All,d,8036,8149.5,-1.4
590,20200126,S92000003,d,All ages,d,Male,"",All,d,7165,7525,-4.8
591,20200126,NA,NA,15 - 44,"",All,d,All,d,17,19,-10.5
592,20200126,NA,NA,45 - 64,"",All,d,All,d,90,87,3.4
593,20200126,NA,NA,65 - 74,"",All,d,All,d,60,87,-31
594,20200126,NA,NA,75 - 84,"",All,d,All,d,48,49,-2
595,20200126,NA,NA,85 and over,"",All,d,All,d,5,6.5,-23.1
596,20200126,NA,NA,All ages,d,All,d,All,d,220,248.5,-11.5
597,20200126,NA,NA,All ages,d,Female,"",All,d,100,102.5,-2.4
598,20200126,NA,NA,All ages,d,Male,"",All,d,119,144,-17.4
599,20200202,S08000015,"",Under 5,"",All,d,All,d,91,109.5,-16.9
600,20200202,S08000015,"",5 - 14,"",All,d,All,d,65,46.5,39.8
601,20200202,S08000015,"",15 - 44,"",All,d,All,d,177,213,-16.9
602,20200202,S08000015,"",45 - 64,"",All,d,All,d,260,276.5,-6
603,20200202,S08000015,"",65 - 74,"",All,d,All,d,191,203.5,-6.1
604,20200202,S08000015,"",75 - 84,"",All,d,All,d,186,208,-10.6
605,20200202,S08000015,"",85 and over,"",All,d,All,d,82,96.5,-15
606,20200202,S08000015,"",All ages,d,All,d,All,d,1052,1153.5,-8.8
607,20200202,S08000015,"",All ages,d,Female,"",All,d,533,581.5,-8.3
608,20200202,S08000015,"",All ages,d,Male,"",All,d,508,568,-10.6
609,20200202,S08000016,"",Under 5,"",All,d,All,d,27,24,12.5
610,20200202,S08000016,"",5 - 14,"",All,d,All,d,9,11,-18.2
611,20200202,S08000016,"",15 - 44,"",All,d,All,d,29,29.5,-1.7
612,20200202,S08000016,"",45 - 64,"",All,d,All,d,50,49,2
613,20200202,S08000016,"",65 - 74,"",All,d,All,d,48,43,11.6
614,20200202,S08000016,"",75 - 84,"",All,d,All,d,62,56.5,9.7
615,20200202,S08000016,"",85 and over,"",All,d,All,d,36,43,-16.3
616,20200202,S08000016,"",All ages,d,All,d,All,d,261,256,2
617,20200202,S08000016,"",All ages,d,Female,"",All,d,129,121.5,6.2
618,20200202,S08000016,"",All ages,d,Male,"",All,d,131,132,-0.8
619,20200202,S08000017,"",Under 5,"",All,d,All,d,43,33.5,28.4
620,20200202,S08000017,"",5 - 14,"",All,d,All,d,15,18.5,-18.9
621,20200202,S08000017,"",15 - 44,"",All,d,All,d,66,71.5,-7.7
622,20200202,S08000017,"",45 - 64,"",All,d,All,d,89,91.5,-2.7
623,20200202,S08000017,"",65 - 74,"",All,d,All,d,72,89.5,-19.6
624,20200202,S08000017,"",75 - 84,"",All,d,All,d,77,97.5,-21
625,20200202,S08000017,"",85 and over,"",All,d,All,d,71,53,34
626,20200202,S08000017,"",All ages,d,All,d,All,d,433,455,-4.8
627,20200202,S08000017,"",All ages,d,Female,"",All,d,224,242,-7.4
628,20200202,S08000017,"",All ages,d,Male,"",All,d,196,210,-6.7
629,20200202,S08000019,"",Under 5,"",All,d,All,d,48,54,-11.1
630,20200202,S08000019,"",5 - 14,"",All,d,All,d,41,27.5,49.1
631,20200202,S08000019,"",15 - 44,"",All,d,All,d,158,179.5,-12
632,20200202,S08000019,"",45 - 64,"",All,d,All,d,184,226,-18.6
633,20200202,S08000019,"",65 - 74,"",All,d,All,d,130,173,-24.9
634,20200202,S08000019,"",75 - 84,"",All,d,All,d,144,211.5,-31.9
635,20200202,S08000019,"",85 and over,"",All,d,All,d,81,139,-41.7
636,20200202,S08000019,"",All ages,d,All,d,All,d,786,1010.5,-22.2
637,20200202,S08000019,"",All ages,d,Female,"",All,d,428,529.5,-19.2
638,20200202,S08000019,"",All ages,d,Male,"",All,d,355,475,-25.3
639,20200202,S08000020,"",Under 5,"",All,d,All,d,98,105,-6.7
640,20200202,S08000020,"",5 - 14,"",All,d,All,d,74,60.5,22.3
641,20200202,S08000020,"",15 - 44,"",All,d,All,d,260,236.5,9.9
642,20200202,S08000020,"",45 - 64,"",All,d,All,d,324,316.5,2.4
643,20200202,S08000020,"",65 - 74,"",All,d,All,d,233,205.5,13.4
644,20200202,S08000020,"",75 - 84,"",All,d,All,d,239,257.5,-7.2
645,20200202,S08000020,"",85 and over,"",All,d,All,d,145,143.5,1
646,20200202,S08000020,"",All ages,d,All,d,All,d,1373,1325,3.6
647,20200202,S08000020,"",All ages,d,Female,"",All,d,690,680.5,1.4
648,20200202,S08000020,"",All ages,d,Male,"",All,d,678,635,6.8
649,20200202,S08000022,"",Under 5,"",All,d,All,d,55,53,3.8
650,20200202,S08000022,"",5 - 14,"",All,d,All,d,30,31,-3.2
651,20200202,S08000022,"",15 - 44,"",All,d,All,d,119,135.5,-12.2
652,20200202,S08000022,"",45 - 64,"",All,d,All,d,196,179,9.5
653,20200202,S08000022,"",65 - 74,"",All,d,All,d,141,153,-7.8
654,20200202,S08000022,"",75 - 84,"",All,d,All,d,152,161.5,-5.9
655,20200202,S08000022,"",85 and over,"",All,d,All,d,77,91,-15.4
656,20200202,S08000022,"",All ages,d,All,d,All,d,770,804,-4.2
657,20200202,S08000022,"",All ages,d,Female,"",All,d,398,417,-4.6
658,20200202,S08000022,"",All ages,d,Male,"",All,d,362,382,-5.2
659,20200202,S08000024,"",Under 5,"",All,d,All,d,152,157,-3.2
660,20200202,S08000024,"",5 - 14,"",All,d,All,d,114,107,6.5
661,20200202,S08000024,"",15 - 44,"",All,d,All,d,519,456.5,13.7
662,20200202,S08000024,"",45 - 64,"",All,d,All,d,613,578.5,6
663,20200202,S08000024,"",65 - 74,"",All,d,All,d,407,351,16
664,20200202,S08000024,"",75 - 84,"",All,d,All,d,384,354,8.5
665,20200202,S08000024,"",85 and over,"",All,d,All,d,234,207,13
666,20200202,S08000024,"",All ages,d,All,d,All,d,2423,2211,9.6
667,20200202,S08000024,"",All ages,d,Female,"",All,d,1252,1132.5,10.6
668,20200202,S08000024,"",All ages,d,Male,"",All,d,1149,1056,8.8
669,20200202,S08000025,"",15 - 44,"",All,d,All,d,7,7,0
670,20200202,S08000025,"",45 - 64,"",All,d,All,d,7,6.5,7.7
671,20200202,S08000025,"",65 - 74,"",All,d,All,d,7,7.5,-6.7
672,20200202,S08000025,"",75 - 84,"",All,d,All,d,10,9.5,5.3
673,20200202,S08000025,"",85 and over,"",All,d,All,d,6,7.5,-20
674,20200202,S08000025,"",All ages,d,All,d,All,d,37,39.5,-6.3
675,20200202,S08000025,"",All ages,d,Female,"",All,d,22,21,4.8
676,20200202,S08000025,"",All ages,d,Male,"",All,d,15,18,-16.7
677,20200202,S08000026,"",15 - 44,"",All,d,All,d,9,7,28.6
678,20200202,S08000026,"",45 - 64,"",All,d,All,d,6,12,-50
679,20200202,S08000026,"",65 - 74,"",All,d,All,d,8,11.5,-30.4
680,20200202,S08000026,"",75 - 84,"",All,d,All,d,7,9,-22.2
681,20200202,S08000026,"",85 and over,"",All,d,All,d,7,7,0
682,20200202,S08000026,"",All ages,d,All,d,All,d,39,48,-18.8
683,20200202,S08000026,"",All ages,d,Female,"",All,d,17,19,-10.5
684,20200202,S08000026,"",All ages,d,Male,"",All,d,21,27.5,-23.6
685,20200202,S08000028,"",45 - 64,"",All,d,All,d,20,19.5,2.6
686,20200202,S08000028,"",65 - 74,"",All,d,All,d,18,21,-14.3
687,20200202,S08000028,"",75 - 84,"",All,d,All,d,21,16.5,27.3
688,20200202,S08000028,"",85 and over,"",All,d,All,d,8,12.5,-36
689,20200202,S08000028,"",All ages,d,All,d,All,d,76,87.5,-13.1
690,20200202,S08000028,"",All ages,d,Female,"",All,d,39,47,-17
691,20200202,S08000028,"",All ages,d,Male,"",All,d,37,39.5,-6.3
692,20200202,S08000029,"",Under 5,"",All,d,All,d,75,73.5,2
693,20200202,S08000029,"",5 - 14,"",All,d,All,d,46,29,58.6
694,20200202,S08000029,"",15 - 44,"",All,d,All,d,168,178.5,-5.9
695,20200202,S08000029,"",45 - 64,"",All,d,All,d,216,211.5,2.1
696,20200202,S08000029,"",65 - 74,"",All,d,All,d,141,152.5,-7.5
697,20200202,S08000029,"",75 - 84,"",All,d,All,d,177,164.5,7.6
698,20200202,S08000029,"",85 and over,"",All,d,All,d,117,110,6.4
699,20200202,S08000029,"",All ages,d,All,d,All,d,940,919.5,2.2
700,20200202,S08000029,"",All ages,d,Female,"",All,d,509,475,7.2
701,20200202,S08000029,"",All ages,d,Male,"",All,d,427,440.5,-3.1
702,20200202,S08000030,"",Under 5,"",All,d,All,d,86,103,-16.5
703,20200202,S08000030,"",5 - 14,"",All,d,All,d,69,65.5,5.3
704,20200202,S08000030,"",15 - 44,"",All,d,All,d,238,218,9.2
705,20200202,S08000030,"",45 - 64,"",All,d,All,d,271,285.5,-5.1
706,20200202,S08000030,"",65 - 74,"",All,d,All,d,240,205.5,16.8
707,20200202,S08000030,"",75 - 84,"",All,d,All,d,230,225.5,2
708,20200202,S08000030,"",85 and over,"",All,d,All,d,163,182.5,-10.7
709,20200202,S08000030,"",All ages,d,All,d,All,d,1297,1285.5,0.9
710,20200202,S08000030,"",All ages,d,Female,"",All,d,648,648.5,-0.1
711,20200202,S08000030,"",All ages,d,Male,"",All,d,641,635,0.9
712,20200202,S08000031,"",Under 5,"",All,d,All,d,311,286.5,8.6
713,20200202,S08000031,"",5 - 14,"",All,d,All,d,176,176.5,-0.3
714,20200202,S08000031,"",15 - 44,"",All,d,All,d,878,843,4.2
715,20200202,S08000031,"",45 - 64,"",All,d,All,d,1051,1123.5,-6.5
716,20200202,S08000031,"",65 - 74,"",All,d,All,d,711,668.5,6.4
717,20200202,S08000031,"",75 - 84,"",All,d,All,d,673,683,-1.5
