Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20200313,S92000003,Male,"",75 to 84,"",0,1,0,"",0,"",0,"",0,1,0,0,,0
20200313,S92000003,Male,"",85plus,"",2,2,0,"",0,"",0,"",2,2,0,0,0,0
20200313,S92000003,Male,"",Total,d,25,107,0,"",1,"",0.03752046741497487,"",25,107,0,0,0,0
20200313,S92000003,Total,d,0 to 14,"",1,1,0,"",0,"",0,"",1,1,0,0,0,0
20200313,S92000003,Total,d,0 to 59,"",31,132,0,"",0,"",0,"",31,132,0,0,0,0
20200313,S92000003,Total,d,15 to 19,"",2,4,0,"",0,"",0,"",2,4,0,0,0,0
20200313,S92000003,Total,d,20 to 24,"",5,11,0,"",0,"",0,"",5,11,0,0,0,0
20200313,S92000003,Total,d,25 to 44,"",8,56,0,"",0,"",0,"",8,56,0,0,0,0
20200313,S92000003,Total,d,45 to 64,"",19,76,0,"",0,"",0,"",19,76,0,0,0,0
20200313,S92000003,Total,d,60+,"",17,46,0,"",1,"",0.0709900053171514,"",17,46,0,0,0,0
20200313,S92000003,Total,d,65 to 74,"",7,19,0,"",1,"",0.170571910558913,"",7,19,0,0,0,0
20200313,S92000003,Total,d,75 to 84,"",2,6,0,"",0,"",0,"",2,6,0,0,0,0
20200313,S92000003,Total,d,85plus,"",4,5,0,"",0,"",0,"",4,5,0,0,0,0
20200313,S92000003,Total,d,Total,d,48,178,0,"",1,"",0.018294914013904134,"",48,178,0,0,0,0
20200314,S92000003,Female,"",0 to 59,"",4,54,0,"",0,"",0,"",4,54,0,0,0,0
20200314,S92000003,Female,"",20 to 24,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200314,S92000003,Female,"",25 to 44,"",1,20,0,"",0,"",0,"",1,20,0,0,0,0
20200314,S92000003,Female,"",45 to 64,"",3,35,0,"",0,"",0,"",3,35,0,0,0,0
20200314,S92000003,Female,"",60+,"",5,26,1,"",1,"",0.13120828396621648,"",5,26,0,0,0,0
20200314,S92000003,Female,"",65 to 74,"",2,8,1,"",1,"",0.32698545568693105,"",2,8,0,0,0,0
20200314,S92000003,Female,"",75 to 84,"",3,8,0,"",0,"",0,"",3,8,0,0,0,0
20200314,S92000003,Female,"",85plus,"",0,3,0,"",0,"",0,"",0,3,0,0,,0
20200314,S92000003,Female,"",Total,d,9,80,1,"",1,"",0.03570423752172603,"",9,80,0,0,0,0
20200314,S92000003,Male,"",0 to 14,"",0,1,0,"",0,"",0,"",0,1,0,0,,0
20200314,S92000003,Male,"",0 to 59,"",4,86,0,"",0,"",0,"",4,86,0,0,0,0
20200314,S92000003,Male,"",15 to 19,"",1,5,0,"",0,"",0,"",1,5,0,0,0,0
20200314,S92000003,Male,"",20 to 24,"",0,5,0,"",0,"",0,"",0,5,0,0,,0
20200314,S92000003,Male,"",25 to 44,"",1,38,0,"",0,"",0,"",1,38,0,0,0,0
20200314,S92000003,Male,"",45 to 64,"",4,48,0,"",0,"",0,"",4,48,0,0,0,0
20200314,S92000003,Male,"",60+,"",6,31,1,"",2,"",0.3093571249586235,"",6,31,0,0,0,0
20200314,S92000003,Male,"",65 to 74,"",0,13,0,"",1,"",0.3565837847089741,"",0,13,0,0,,0
20200314,S92000003,Male,"",75 to 84,"",3,4,0,"",0,"",0,"",3,4,0,0,0,0
20200314,S92000003,Male,"",85plus,"",1,3,1,"",1,"",2.1793139519679205,"",1,3,0,0,0,0
20200314,S92000003,Male,"",Total,d,10,117,1,"",2,"",0.07504093482994974,"",10,117,0,0,0,0
20200314,S92000003,Total,d,0 to 14,"",0,1,0,"",0,"",0,"",0,1,0,0,,0
20200314,S92000003,Total,d,0 to 59,"",8,140,0,"",0,"",0,"",8,140,0,0,0,0
20200314,S92000003,Total,d,15 to 19,"",1,5,0,"",0,"",0,"",1,5,0,0,0,0
20200314,S92000003,Total,d,20 to 24,"",0,11,0,"",0,"",0,"",0,11,0,0,,0
20200314,S92000003,Total,d,25 to 44,"",2,58,0,"",0,"",0,"",2,58,0,0,0,0
20200314,S92000003,Total,d,45 to 64,"",7,83,0,"",0,"",0,"",7,83,0,0,0,0
20200314,S92000003,Total,d,60+,"",11,57,2,"",3,"",0.2129700159514542,"",11,57,0,0,0,0
20200314,S92000003,Total,d,65 to 74,"",2,21,1,"",2,"",0.341143821117826,"",2,21,0,0,0,0
20200314,S92000003,Total,d,75 to 84,"",6,12,0,"",0,"",0,"",6,12,0,0,0,0
20200314,S92000003,Total,d,85plus,"",1,6,1,"",1,"",0.779356407478704,"",1,6,0,0,0,0
20200314,S92000003,Total,d,Total,d,19,197,2,"",3,"",0.054884742041712405,"",19,197,0,0,0,0
20200315,S92000003,Female,"",0 to 59,"",1,55,0,"",0,"",0,"",1,55,0,0,0,0
20200315,S92000003,Female,"",20 to 24,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200315,S92000003,Female,"",25 to 44,"",1,21,0,"",0,"",0,"",1,21,0,0,0,0
20200315,S92000003,Female,"",45 to 64,"",0,35,0,"",0,"",0,"",0,35,0,0,,0
20200315,S92000003,Female,"",60+,"",3,29,0,"",1,"",0.13120828396621648,"",3,29,0,0,0,0
20200315,S92000003,Female,"",65 to 74,"",2,10,0,"",1,"",0.32698545568693105,"",2,10,0,0,0,0
20200315,S92000003,Female,"",75 to 84,"",1,9,0,"",0,"",0,"",1,9,0,0,0,0
20200315,S92000003,Female,"",85plus,"",0,3,0,"",0,"",0,"",0,3,0,0,,0
20200315,S92000003,Female,"",Total,d,4,84,0,"",1,"",0.03570423752172603,"",4,84,0,0,0,0
20200315,S92000003,Male,"",0 to 14,"",0,1,0,"",0,"",0,"",0,1,0,0,,0
20200315,S92000003,Male,"",0 to 59,"",2,88,0,"",0,"",0,"",2,88,0,0,0,0
20200315,S92000003,Male,"",15 to 19,"",1,6,0,"",0,"",0,"",1,6,0,0,0,0
20200315,S92000003,Male,"",20 to 24,"",0,5,0,"",0,"",0,"",0,5,0,0,,0
20200315,S92000003,Male,"",25 to 44,"",0,38,0,"",0,"",0,"",0,38,0,0,,0
20200315,S92000003,Male,"",45 to 64,"",1,49,0,"",0,"",0,"",1,49,0,0,0,0
20200315,S92000003,Male,"",60+,"",6,37,0,"",2,"",0.3093571249586235,"",6,37,0,0,0,0
20200315,S92000003,Male,"",65 to 74,"",3,16,0,"",1,"",0.3565837847089741,"",3,16,0,0,0,0
20200315,S92000003,Male,"",75 to 84,"",3,7,0,"",0,"",0,"",3,7,0,0,0,0
20200315,S92000003,Male,"",85plus,"",0,3,0,"",1,"",2.1793139519679205,"",0,3,0,0,,0
20200315,S92000003,Male,"",Total,d,8,125,0,"",2,"",0.07504093482994974,"",8,125,0,0,0,0
20200315,S92000003,Total,d,0 to 14,"",0,1,0,"",0,"",0,"",0,1,0,0,,0
20200315,S92000003,Total,d,0 to 59,"",3,143,0,"",0,"",0,"",3,143,0,0,0,0
20200315,S92000003,Total,d,15 to 19,"",1,6,0,"",0,"",0,"",1,6,0,0,0,0
20200315,S92000003,Total,d,20 to 24,"",0,11,0,"",0,"",0,"",0,11,0,0,,0
20200315,S92000003,Total,d,25 to 44,"",1,59,0,"",0,"",0,"",1,59,0,0,0,0
20200315,S92000003,Total,d,45 to 64,"",1,84,0,"",0,"",0,"",1,84,0,0,0,0
20200315,S92000003,Total,d,60+,"",9,66,0,"",3,"",0.2129700159514542,"",9,66,0,0,0,0
20200315,S92000003,Total,d,65 to 74,"",5,26,0,"",2,"",0.341143821117826,"",5,26,0,0,0,0
20200315,S92000003,Total,d,75 to 84,"",4,16,0,"",0,"",0,"",4,16,0,0,0,0
20200315,S92000003,Total,d,85plus,"",0,6,0,"",1,"",0.779356407478704,"",0,6,0,0,,0
20200315,S92000003,Total,d,Total,d,12,209,0,"",3,"",0.054884742041712405,"",12,209,0,0,0,0
20200316,S92000003,Female,"",0 to 59,"",4,59,0,"",0,"",0,"",4,59,0,0,0,0
20200316,S92000003,Female,"",20 to 24,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200316,S92000003,Female,"",25 to 44,"",2,23,0,"",0,"",0,"",2,23,0,0,0,0
20200316,S92000003,Female,"",45 to 64,"",2,37,0,"",0,"",0,"",2,37,0,0,0,0
20200316,S92000003,Female,"",60+,"",5,34,0,"",1,"",0.13120828396621648,"",5,34,0,0,0,0
20200316,S92000003,Female,"",65 to 74,"",0,10,0,"",1,"",0.32698545568693105,"",0,10,0,0,,0
20200316,S92000003,Female,"",75 to 84,"",0,9,0,"",0,"",0,"",0,9,0,0,,0
20200316,S92000003,Female,"",85plus,"",5,8,0,"",0,"",0,"",5,8,0,0,0,0
20200316,S92000003,Female,"",Total,d,9,93,0,"",1,"",0.03570423752172603,"",9,93,0,0,0,0
20200316,S92000003,Male,"",0 to 14,"",1,2,0,"",0,"",0,"",1,2,0,0,0,0
20200316,S92000003,Male,"",0 to 59,"",7,95,0,"",0,"",0,"",7,95,0,0,0,0
20200316,S92000003,Male,"",15 to 19,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200316,S92000003,Male,"",20 to 24,"",0,5,0,"",0,"",0,"",0,5,0,0,,0
20200316,S92000003,Male,"",25 to 44,"",3,41,0,"",0,"",0,"",3,41,0,0,0,0
20200316,S92000003,Male,"",45 to 64,"",4,53,0,"",0,"",0,"",4,53,0,0,0,0
20200316,S92000003,Male,"",60+,"",5,42,1,"",3,"",0.46403568743793516,"",5,42,0,0,0,0
20200316,S92000003,Male,"",65 to 74,"",1,17,0,"",1,"",0.3565837847089741,"",1,17,0,0,0,0
20200316,S92000003,Male,"",75 to 84,"",2,9,1,"",1,"",0.6690037196606813,"",2,9,0,0,0,0
20200316,S92000003,Male,"",85plus,"",1,4,0,"",1,"",2.1793139519679205,"",1,4,0,0,0,0
20200316,S92000003,Male,"",Total,d,12,137,1,"",3,"",0.11256140224492461,"",12,137,0,0,0,0
20200316,S92000003,Total,d,0 to 14,"",1,2,0,"",0,"",0,"",1,2,0,0,0,0
20200316,S92000003,Total,d,0 to 59,"",11,154,0,"",0,"",0,"",11,154,0,0,0,0
20200316,S92000003,Total,d,15 to 19,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200316,S92000003,Total,d,20 to 24,"",0,11,0,"",0,"",0,"",0,11,0,0,,0
20200316,S92000003,Total,d,25 to 44,"",5,64,0,"",0,"",0,"",5,64,0,0,0,0
20200316,S92000003,Total,d,45 to 64,"",6,90,0,"",0,"",0,"",6,90,0,0,0,0
20200316,S92000003,Total,d,60+,"",10,76,1,"",4,"",0.2839600212686056,"",10,76,0,0,0,0
20200316,S92000003,Total,d,65 to 74,"",1,27,0,"",2,"",0.341143821117826,"",1,27,0,0,0,0
20200316,S92000003,Total,d,75 to 84,"",2,18,1,"",1,"",0.2928206239421855,"",2,18,0,0,0,0
20200316,S92000003,Total,d,85plus,"",6,12,0,"",1,"",0.779356407478704,"",6,12,0,0,0,0
20200316,S92000003,Total,d,Total,d,21,230,1,"",4,"",0.07317965605561653,"",21,230,0,0,0,0
20200317,S92000003,Female,"",0 to 59,"",11,70,0,"",0,"",0,"",11,70,0,0,0,0
20200317,S92000003,Female,"",20 to 24,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200317,S92000003,Female,"",25 to 44,"",4,27,0,"",0,"",0,"",4,27,0,0,0,0
20200317,S92000003,Female,"",45 to 64,"",10,47,0,"",0,"",0,"",10,47,0,0,0,0
20200317,S92000003,Female,"",60+,"",12,46,0,"",1,"",0.13120828396621648,"",12,46,0,0,0,0
20200317,S92000003,Female,"",65 to 74,"",2,12,0,"",1,"",0.32698545568693105,"",2,12,0,0,0,0
20200317,S92000003,Female,"",75 to 84,"",7,16,0,"",0,"",0,"",7,16,0,0,0,0
20200317,S92000003,Female,"",85plus,"",0,8,0,"",0,"",0,"",0,8,0,0,,0
20200317,S92000003,Female,"",Total,d,23,116,0,"",1,"",0.03570423752172603,"",23,116,0,0,0,0
20200317,S92000003,Male,"",0 to 14,"",0,2,0,"",0,"",0,"",0,2,0,0,,0
20200317,S92000003,Male,"",0 to 59,"",10,105,0,"",0,"",0,"",10,105,0,0,0,0
20200317,S92000003,Male,"",15 to 19,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200317,S92000003,Male,"",20 to 24,"",0,5,0,"",0,"",0,"",0,5,0,0,,0
20200317,S92000003,Male,"",25 to 44,"",5,46,0,"",0,"",0,"",5,46,0,0,0,0
20200317,S92000003,Male,"",45 to 64,"",6,59,0,"",0,"",0,"",6,59,0,0,0,0
20200317,S92000003,Male,"",60+,"",10,52,2,"",5,"",0.7733928123965587,"",10,52,0,0,0,0
20200317,S92000003,Male,"",65 to 74,"",3,20,0,"",1,"",0.3565837847089741,"",3,20,0,0,0,0
20200317,S92000003,Male,"",75 to 84,"",5,14,1,"",2,"",1.3380074393213626,"",5,14,0,0,0,0
20200317,S92000003,Male,"",85plus,"",1,5,1,"",2,"",4.358627903935841,"",1,5,0,0,0,0
20200317,S92000003,Male,"",Total,d,20,157,2,"",5,"",0.18760233707487434,"",20,157,0,0,0,0
20200317,S92000003,Total,d,0 to 14,"",0,2,0,"",0,"",0,"",0,2,0,0,,0
20200317,S92000003,Total,d,0 to 59,"",21,175,0,"",0,"",0,"",21,175,0,0,0,0
20200317,S92000003,Total,d,15 to 19,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200317,S92000003,Total,d,20 to 24,"",0,11,0,"",0,"",0,"",0,11,0,0,,0
20200317,S92000003,Total,d,25 to 44,"",9,73,0,"",0,"",0,"",9,73,0,0,0,0
20200317,S92000003,Total,d,45 to 64,"",16,106,0,"",0,"",0,"",16,106,0,0,0,0
20200317,S92000003,Total,d,60+,"",22,98,2,"",6,"",0.4259400319029084,"",22,98,0,0,0,0
20200317,S92000003,Total,d,65 to 74,"",5,32,0,"",2,"",0.341143821117826,"",5,32,0,0,0,0
20200317,S92000003,Total,d,75 to 84,"",12,30,1,"",2,"",0.585641247884371,"",12,30,0,0,0,0
20200317,S92000003,Total,d,85plus,"",1,13,1,"",2,"",1.558712814957408,"",1,13,0,0,0,0
20200317,S92000003,Total,d,Total,d,43,273,2,"",6,"",0.10976948408342481,"",43,273,0,0,0,0
20200318,S92000003,Female,"",0 to 59,"",8,78,0,"",0,"",0,"",8,78,0,0,0,0
20200318,S92000003,Female,"",20 to 24,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200318,S92000003,Female,"",25 to 44,"",2,29,0,"",0,"",0,"",2,29,0,0,0,0
20200318,S92000003,Female,"",45 to 64,"",7,54,0,"",0,"",0,"",7,54,0,0,0,0
20200318,S92000003,Female,"",60+,"",12,58,0,"",1,"",0.13120828396621648,"",12,58,0,0,0,0
20200318,S92000003,Female,"",65 to 74,"",2,14,0,"",1,"",0.32698545568693105,"",2,14,0,0,0,0
20200318,S92000003,Female,"",75 to 84,"",7,23,0,"",0,"",0,"",7,23,0,0,0,0
20200318,S92000003,Female,"",85plus,"",2,10,0,"",0,"",0,"",2,10,0,0,0,0
20200318,S92000003,Female,"",Total,d,20,136,0,"",1,"",0.03570423752172603,"",20,136,0,0,0,0
20200318,S92000003,Male,"",0 to 14,"",0,2,0,"",0,"",0,"",0,2,0,0,,0
20200318,S92000003,Male,"",0 to 59,"",10,115,0,"",0,"",0,"",10,115,0,0,0,0
20200318,S92000003,Male,"",15 to 19,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200318,S92000003,Male,"",20 to 24,"",1,6,0,"",0,"",0,"",1,6,0,0,0,0
20200318,S92000003,Male,"",25 to 44,"",4,50,0,"",0,"",0,"",4,50,0,0,0,0
20200318,S92000003,Male,"",45 to 64,"",6,65,0,"",0,"",0,"",6,65,0,0,0,0
20200318,S92000003,Male,"",60+,"",11,63,0,"",5,"",0.7733928123965587,"",11,63,0,0,0,0
20200318,S92000003,Male,"",65 to 74,"",2,22,0,"",1,"",0.3565837847089741,"",2,22,0,0,0,0
20200318,S92000003,Male,"",75 to 84,"",6,20,0,"",2,"",1.3380074393213626,"",6,20,0,0,0,0
20200318,S92000003,Male,"",85plus,"",2,7,0,"",2,"",4.358627903935841,"",2,7,0,0,0,0
20200318,S92000003,Male,"",Total,d,21,178,0,"",5,"",0.18760233707487434,"",21,178,0,0,0,0
20200318,S92000003,Total,d,0 to 14,"",0,2,0,"",0,"",0,"",0,2,0,0,,0
20200318,S92000003,Total,d,0 to 59,"",18,193,0,"",0,"",0,"",18,193,0,0,0,0
20200318,S92000003,Total,d,15 to 19,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200318,S92000003,Total,d,20 to 24,"",1,12,0,"",0,"",0,"",1,12,0,0,0,0
20200318,S92000003,Total,d,25 to 44,"",6,79,0,"",0,"",0,"",6,79,0,0,0,0
20200318,S92000003,Total,d,45 to 64,"",13,119,0,"",0,"",0,"",13,119,0,0,0,0
20200318,S92000003,Total,d,60+,"",23,121,0,"",6,"",0.4259400319029084,"",23,121,0,0,0,0
20200318,S92000003,Total,d,65 to 74,"",4,36,0,"",2,"",0.341143821117826,"",4,36,0,0,0,0
20200318,S92000003,Total,d,75 to 84,"",13,43,0,"",2,"",0.585641247884371,"",13,43,0,0,0,0
20200318,S92000003,Total,d,85plus,"",4,17,0,"",2,"",1.558712814957408,"",4,17,0,0,0,0
20200318,S92000003,Total,d,Total,d,41,314,0,"",6,"",0.10976948408342481,"",41,314,0,0,0,0
20200319,S92000003,Female,"",0 to 59,"",8,86,0,"",0,"",0,"",8,86,0,0,0,0
20200319,S92000003,Female,"",20 to 24,"",1,7,0,"",0,"",0,"",1,7,0,0,0,0
20200319,S92000003,Female,"",25 to 44,"",3,32,0,"",0,"",0,"",3,32,0,0,0,0
20200319,S92000003,Female,"",45 to 64,"",6,60,0,"",0,"",0,"",6,60,0,0,0,0
20200319,S92000003,Female,"",60+,"",11,69,2,"",3,"",0.3936248518986495,"",11,69,0,0,0,0
20200319,S92000003,Female,"",65 to 74,"",2,16,0,"",1,"",0.32698545568693105,"",2,16,0,0,0,0
20200319,S92000003,Female,"",75 to 84,"",6,29,2,"",2,"",1.041503931677342,"",6,29,0,0,0,0
20200319,S92000003,Female,"",85plus,"",1,11,0,"",0,"",0,"",1,11,0,0,0,0
20200319,S92000003,Female,"",Total,d,19,155,2,"",3,"",0.10711271256517808,"",19,155,0,0,0,0
20200319,S92000003,Male,"",0 to 14,"",0,2,0,"",0,"",0,"",0,2,0,0,,0
20200319,S92000003,Male,"",0 to 59,"",13,128,0,"",0,"",0,"",13,128,0,0,0,0
20200319,S92000003,Male,"",15 to 19,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200319,S92000003,Male,"",20 to 24,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200319,S92000003,Male,"",25 to 44,"",3,53,0,"",0,"",0,"",3,53,0,0,0,0
20200319,S92000003,Male,"",45 to 64,"",17,82,0,"",0,"",0,"",17,82,0,0,0,0
20200319,S92000003,Male,"",60+,"",18,81,1,"",6,"",0.9280713748758703,"",18,81,0,0,0,0
20200319,S92000003,Male,"",65 to 74,"",7,29,0,"",1,"",0.3565837847089741,"",7,29,0,0,0,0
20200319,S92000003,Male,"",75 to 84,"",3,23,1,"",3,"",2.007011158982044,"",3,23,0,0,0,0
20200319,S92000003,Male,"",85plus,"",1,8,0,"",2,"",4.358627903935841,"",1,8,0,0,0,0
20200319,S92000003,Male,"",Total,d,31,209,1,"",6,"",0.22512280448984923,"",31,209,0,0,0,0
20200319,S92000003,Total,d,0 to 14,"",0,2,0,"",0,"",0,"",0,2,0,0,,0
20200319,S92000003,Total,d,0 to 59,"",21,214,0,"",0,"",0,"",21,214,0,0,0,0
20200319,S92000003,Total,d,15 to 19,"",0,6,0,"",0,"",0,"",0,6,0,0,,0
20200319,S92000003,Total,d,20 to 24,"",1,13,0,"",0,"",0,"",1,13,0,0,0,0
20200319,S92000003,Total,d,25 to 44,"",6,85,0,"",0,"",0,"",6,85,0,0,0,0
20200319,S92000003,Total,d,45 to 64,"",23,142,0,"",0,"",0,"",23,142,0,0,0,0
20200319,S92000003,Total,d,60+,"",29,150,3,"",9,"",0.6389100478543626,"",29,150,0,0,0,0
20200319,S92000003,Total,d,65 to 74,"",9,45,0,"",2,"",0.341143821117826,"",9,45,0,0,0,0
20200319,S92000003,Total,d,75 to 84,"",9,52,3,"",5,"",1.4641031197109275,"",9,52,0,0,0,0
20200319,S92000003,Total,d,85plus,"",2,19,0,"",2,"",1.558712814957408,"",2,19,0,0,0,0
20200319,S92000003,Total,d,Total,d,50,364,3,"",9,"",0.16465422612513722,"",50,364,0,0,0,0
20200320,S92000003,Female,"",0 to 59,"",17,103,0,"",0,"",0,"",17,103,0,0,0,0
20200320,S92000003,Female,"",15 to 19,"",1,1,0,"",0,"",0,"",1,1,0,0,0,0
20200320,S92000003,Female,"",20 to 24,"",0,7,0,"",0,"",0,"",0,7,0,0,,0
20200320,S92000003,Female,"",25 to 44,"",6,38,0,"",0,"",0,"",6,38,0,0,0,0
20200320,S92000003,Female,"",45 to 64,"",12,72,0,"",0,"",0,"",12,72,0,0,0,0
20200320,S92000003,Female,"",60+,"",15,84,4,"",7,"",0.9184579877635154,"",15,84,0,0,0,0
20200320,S92000003,Female,"",65 to 74,"",6,22,2,"",3,"",0.9809563670607931,"",6,22,0,0,0,0
20200320,S92000003,Female,"",75 to 84,"",4,33,1,"",3,"",1.5622558975160132,"",4,33,0,0,0,0
20200320,S92000003,Female,"",85plus,"",3,14,1,"",1,"",1.213224143160449,"",3,14,0,0,0,0
20200320,S92000003,Female,"",Total,d,32,187,4,"",7,"",0.24992966265208222,"",32,187,0,0,0,0
20200320,S92000003,Male,"",0 to 14,"",0,2,0,"",0,"",0,"",0,2,0,0,,0
20200320,S92000003,Male,"",0 to 59,"",27,155,1,"",1,"",0.04953658524503272,"",27,155,0,0,0,0
20200320,S92000003,Male,"",15 to 19,"",2,8,0,"",0,"",0,"",2,8,0,0,0,0
20200320,S92000003,Male,"",20 to 24,"",3,9,0,"",0,"",0,"",3,9,0,0,0,0
20200320,S92000003,Male,"",25 to 44,"",8,61,0,"",0,"",0,"",8,61,0,0,0,0
20200320,S92000003,Male,"",45 to 64,"",15,97,1,"",1,"",0.1383546860732173,"",15,97,0,0,0,0
20200320,S92000003,Male,"",60+,"",25,106,0,"",6,"",0.9280713748758703,"",25,106,0,0,0,0
20200320,S92000003,Male,"",65 to 74,"",10,39,0,"",1,"",0.3565837847089741,"",10,39,0,0,0,0
20200320,S92000003,Male,"",75 to 84,"",9,32,0,"",3,"",2.007011158982044,"",9,32,0,0,0,0
20200320,S92000003,Male,"",85plus,"",5,13,0,"",2,"",4.358627903935841,"",5,13,0,0,0,0
20200320,S92000003,Male,"",Total,d,52,261,1,"",7,"",0.26264327190482406,"",52,261,0,0,0,0
20200320,S92000003,Total,d,0 to 14,"",0,2,0,"",0,"",0,"",0,2,0,0,,0
20200320,S92000003,Total,d,0 to 59,"",44,258,1,"",1,"",0.024646622882762672,"",44,258,0,0,0,0
20200320,S92000003,Total,d,15 to 19,"",3,9,0,"",0,"",0,"",3,9,0,0,0,0
20200320,S92000003,Total,d,20 to 24,"",3,16,0,"",0,"",0,"",3,16,0,0,0,0
20200320,S92000003,Total,d,25 to 44,"",14,99,0,"",0,"",0,"",14,99,0,0,0,0
20200320,S92000003,Total,d,45 to 64,"",27,169,1,"",1,"",0.0668918692932874,"",27,169,0,0,0,0
20200320,S92000003,Total,d,60+,"",40,190,4,"",13,"",0.9228700691229682,"",40,190,0,0,0,0
20200320,S92000003,Total,d,65 to 74,"",16,61,2,"",4,"",0.682287642235652,"",16,61,0,0,0,0
20200320,S92000003,Total,d,75 to 84,"",13,65,1,"",6,"",1.756923743653113,"",13,65,0,0,0,0
20200320,S92000003,Total,d,85plus,"",8,27,1,"",3,"",2.3380692224361126,"",8,27,0,0,0,0
20200320,S92000003,Total,d,Total,d,84,448,5,"",14,"",0.2561287961946579,"",84,448,0,0,0,0
20200321,S92000003,Female,"",0 to 14,"",1,1,0,"",0,"",0,"",1,1,0,0,0,0
20200321,S92000003,Female,"",0 to 59,"",13,116,0,"",0,"",0,"",13,116,0,0,0,0
20200321,S92000003,Female,"",15 to 19,"",0,1,0,"",0,"",0,"",0,1,0,0,,0
20200321,S92000003,Female,"",20 to 24,"",2,9,0,"",0,"",0,"",2,9,0,0,0,0
20200321,S92000003,Female,"",25 to 44,"",3,41,0,"",0,"",0,"",3,41,0,0,0,0
20200321,S92000003,Female,"",45 to 64,"",8,80,0,"",0,"",0,"",8,80,0,0,0,0
20200321,S92000003,Female,"",60+,"",13,97,1,"",8,"",1.0496662717297318,"",13,97,0,0,0,0
20200321,S92000003,Female,"",65 to 74,"",6,28,0,"",3,"",0.9809563670607931,"",6,28,0,0,0,0
20200321,S92000003,Female,"",75 to 84,"",5,38,1,"",4,"",2.083007863354684,"",5,38,0,0,0,0
20200321,S92000003,Female,"",85plus,"",1,15,0,"",1,"",1.213224143160449,"",1,15,0,0,0,0
20200321,S92000003,Female,"",Total,d,26,213,1,"",8,"",0.28563390017380824,"",26,213,0,0,0,0
20200321,S92000003,Male,"",0 to 14,"",0,2,0,"",0,"",0,"",0,2,0,0,,0
20200321,S92000003,Male,"",0 to 59,"",14,169,0,"",1,"",0.04953658524503272,"",14,169,0,0,0,0
20200321,S92000003,Male,"",15 to 19,"",1,9,0,"",0,"",0,"",1,9,0,0,0,0
20200321,S92000003,Male,"",20 to 24,"",0,9,0,"",0,"",0,"",0,9,0,0,,0
20200321,S92000003,Male,"",25 to 44,"",4,65,0,"",0,"",0,"",4,65,0,0,0,0
20200321,S92000003,Male,"",45 to 64,"",15,112,1,"",2,"",0.2767093721464346,"",15,112,0,0,0,0
20200321,S92000003,Male,"",60+,"",27,133,5,"",11,"",1.701464187272429,"",27,133,0,0,0,0
20200321,S92000003,Male,"",65 to 74,"",9,48,1,"",2,"",0.7131675694179482,"",9,48,0,0,0,0
20200321,S92000003,Male,"",75 to 84,"",9,41,3,"",6,"",4.014022317964088,"",9,41,0,0,0,0
20200321,S92000003,Male,"",85plus,"",3,16,0,"",2,"",4.358627903935841,"",3,16,0,0,0,0
20200321,S92000003,Male,"",Total,d,41,302,5,"",12,"",0.45024560897969845,"",41,302,0,0,0,0
20200321,S92000003,Total,d,0 to 14,"",1,3,0,"",0,"",0,"",1,3,0,0,0,0
20200321,S92000003,Total,d,0 to 59,"",27,285,0,"",1,"",0.024646622882762672,"",27,285,0,0,0,0
20200321,S92000003,Total,d,15 to 19,"",1,10,0,"",0,"",0,"",1,10,0,0,0,0
20200321,S92000003,Total,d,20 to 24,"",2,18,0,"",0,"",0,"",2,18,0,0,0,0
20200321,S92000003,Total,d,25 to 44,"",7,106,0,"",0,"",0,"",7,106,0,0,0,0
20200321,S92000003,Total,d,45 to 64,"",23,192,1,"",2,"",0.1337837385865748,"",23,192,0,0,0,0
20200321,S92000003,Total,d,60+,"",40,230,6,"",19,"",1.3488101010258764,"",40,230,0,0,0,0
20200321,S92000003,Total,d,65 to 74,"",15,76,1,"",5,"",0.8528595527945649,"",15,76,0,0,0,0
20200321,S92000003,Total,d,75 to 84,"",14,79,4,"",10,"",2.928206239421855,"",14,79,0,0,0,0
20200321,S92000003,Total,d,85plus,"",4,31,0,"",3,"",2.3380692224361126,"",4,31,0,0,0,0
20200321,S92000003,Total,d,Total,d,67,515,6,"",20,"",0.3658982802780827,"",67,515,0,0,0,0
