_id,Date,HB,HBName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,PositiveTests,PositiveTestsLFDOnly,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative,TotalTests,TotalPillar1,TotalPillar2,TotalLFD,HospitalOccupancy,ICUOccupancy28daysless,ICUOccupancy28daysmore
6371,20210424,S08000028,NHS Western Isles,0,295,"","","","","","",0,"",8,"",30.18867924528302,"",0,"",,:,,:,,,0,295,0,0,,0,38,36,2,"",,,
6372,20210424,S08000030,NHS Tayside,10,14668,"","","","","","",0,"",582,"",139.71912135397912,"",11,"",,:,,:,2,9,10,14628,0,40,0,0.2727024815925825,671,337,334,"",,,
6373,20210424,S08000026,NHS Shetland,0,234,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,234,0,0,,0,23,23,0,"",,,
6374,20210424,S08000025,NHS Orkney,0,75,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,75,0,0,,0,8,6,2,"",,,
6375,20210424,S08000024,NHS Lothian,19,31394,"","","","","","",0,"",1116,"",122.30271016668677,"",20,"",,:,,:,2,18,19,31301,0,93,0,0.29623494935337963,1567,762,805,"",9,,
6376,20210424,S08000032,NHS Lanarkshire,24,41112,"","","","","","",0,"",1329,"",200.76741797087436,"",27,"",,:,,:,3,24,23,41002,1,110,4.166666666666667,0.2675617824479471,1378,517,861,"",22,,
6377,20210424,S08000022,NHS Highland,6,5013,"","","","","","",0,"",169,"",52.67094683039332,"",0,"",,:,,:,,,6,5002,0,11,0,0.2194294833433074,356,184,172,"",,,
6378,20210424,S08000031,NHS Greater Glasgow and Clyde,40,69830,"","","","","","",0,"",2232,"",188.31629037157032,"",49,"",,:,,:,6,43,38,69651,2,179,5,0.25633681798653873,2498,1343,1155,"",33,,
6379,20210424,S08000020,NHS Grampian,10,14640,"","","","","","",0,"",460,"",78.55862010075997,"",12,"",,:,,:,1,11,10,14581,0,59,0,0.4030054644808743,956,398,558,"",6,,
6380,20210424,S08000019,NHS Forth Valley,11,12616,"","","","","","",0,"",451,"",147.41934429444646,"",11,"",,:,,:,1,10,11,12570,0,46,0,0.36461636017755233,469,214,255,"",7,,
6381,20210424,S08000029,NHS Fife,18,11376,"","","","","","",0,"",382,"",102.10354689546413,"",19,"",,:,,:,3,16,18,11349,0,27,0,0.23734177215189872,633,324,309,"",,,
6382,20210424,S08000017,NHS Dumfries and Galloway,3,4155,"","","","","","",0,"",143,"",96.43266572257065,"",0,"",,:,,:,,,3,4145,0,10,0,0.24067388688327315,349,195,154,"",,,
6383,20210424,S08000016,NHS Borders,1,2767,"","","","","","",0,"",103,"",89.37868795557098,"",1,"",,:,,:,1,0,1,2764,0,3,0,0.10842067220816769,102,73,29,"",,,
6384,20210424,S08000015,NHS Ayrshire and Arran,11,16981,"","","","","","",0,"",715,"",194.29875811842712,"",14,"",,:,,:,4,10,11,16922,0,59,0,0.34744714681114186,696,480,216,"",5,,
6385,20210424,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
6386,20210425,S92000003,Scotland,111,225267,"","","","","","",2,"",7704,"",140.94401756311746,"",127,"",7,"",0,"",14,113,109,224628,2,639,1.8018018018018018,0.28366338611514336,10108,6253,3855,"",93,12,8
6387,20210425,S08000028,NHS Western Isles,0,295,"","","","","","",0,"",8,"",30.18867924528302,"",0,"",,:,,:,,,0,295,0,0,,0,42,40,2,"",,,
6388,20210425,S08000030,NHS Tayside,7,14675,"","","","","","",0,"",582,"",139.71912135397912,"",0,"",,:,,:,,,7,14635,0,40,0,0.272572402044293,667,443,224,"",,,
6389,20210425,S08000026,NHS Shetland,0,234,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,234,0,0,,0,49,28,21,"",,,
6390,20210425,S08000025,NHS Orkney,0,75,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,75,0,0,,0,22,17,5,"",,,
6391,20210425,S08000024,NHS Lothian,19,31413,"","","","","","",0,"",1116,"",122.30271016668677,"",21,"",,:,,:,4,17,19,31320,0,93,0,0.2960557730875752,1610,904,706,"",10,,
6392,20210425,S08000032,NHS Lanarkshire,21,41133,"","","","","","",1,"",1330,"",200.91848450057404,"",24,"",,:,,:,2,22,20,41022,1,111,4.761904761904762,0.26985631974327184,1411,634,777,"",22,,
6393,20210425,S08000022,NHS Highland,1,5014,"","","","","","",0,"",169,"",52.67094683039332,"",3,"",,:,,:,2,1,1,5003,0,11,0,0.21938571998404469,444,331,113,"",,,
6394,20210425,S08000031,NHS Greater Glasgow and Clyde,36,69866,"","","","","","",0,"",2232,"",188.31629037157032,"",40,"",,:,,:,2,38,36,69687,0,179,0,0.2562047347780036,2325,1349,976,"",30,,
6395,20210425,S08000020,NHS Grampian,8,14648,"","","","","","",1,"",461,"",78.72939970967467,"",0,"",,:,,:,,,8,14589,0,59,0,0.4027853631895139,911,634,277,"",7,,
6396,20210425,S08000019,NHS Forth Valley,4,12620,"","","","","","",0,"",451,"",147.41934429444646,"",4,"",,:,,:,2,2,4,12574,0,46,0,0.36450079239302696,722,543,179,"",8,,
6397,20210425,S08000029,NHS Fife,9,11385,"","","","","","",0,"",382,"",102.10354689546413,"",12,"",,:,,:,2,10,8,11357,1,28,11.11111111111111,0.24593763724198506,746,519,227,"",5,,
6398,20210425,S08000017,NHS Dumfries and Galloway,2,4157,"","","","","","",0,"",143,"",96.43266572257065,"",0,"",,:,,:,,,2,4147,0,10,0,0.24055809477988935,352,230,122,"",,,
6399,20210425,S08000016,NHS Borders,0,2767,"","","","","","",0,"",103,"",89.37868795557098,"",0,"",,:,,:,,,0,2764,0,3,,0.10842067220816769,130,104,26,"",,,
6400,20210425,S08000015,NHS Ayrshire and Arran,4,16985,"","","","","","",0,"",715,"",194.29875811842712,"",0,"",,:,,:,,,4,16926,0,59,0,0.347365322343244,650,472,178,"",8,,
6401,20210425,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
6402,20210426,S92000003,Scotland,199,225466,"","","","","","",1,"",7705,"",140.96231247713135,"",218,"",8,"",1,"",27,191,195,224823,4,643,2.0100502512562812,0.28518712355743214,25413,19262,6151,"",81,11,9
6403,20210426,S08000028,NHS Western Isles,0,295,"","","","","","",0,"",8,"",30.18867924528302,"",1,"",,:,,:,1,0,0,295,0,0,,0,155,152,3,"",,,
6404,20210426,S08000030,NHS Tayside,14,14689,"","","","","","",0,"",582,"",139.71912135397912,"",15,"",,:,,:,1,14,14,14649,0,40,0,0.2723126148818844,1892,1486,406,"",,,
6405,20210426,S08000026,NHS Shetland,0,234,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,234,0,0,,0,172,153,19,"",,,
6406,20210426,S08000025,NHS Orkney,0,75,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,75,0,0,,0,96,91,5,"",,,
6407,20210426,S08000024,NHS Lothian,30,31443,"","","","","","",0,"",1116,"",122.30271016668677,"",33,"",,:,,:,5,28,30,31350,0,93,0,0.29577330407403873,3919,2910,1009,"",10,,
6408,20210426,S08000032,NHS Lanarkshire,21,41154,"","","","","","",1,"",1331,"",201.06955103027374,"",25,"",,:,,:,6,19,20,41042,1,112,4.761904761904762,0.27214851533265294,3208,2438,770,"",19,,
6409,20210426,S08000022,NHS Highland,2,5016,"","","","","","",0,"",169,"",52.67094683039332,"",0,"",,:,,:,,,2,5005,0,11,0,0.21929824561403508,1400,1145,255,"",,,
6410,20210426,S08000031,NHS Greater Glasgow and Clyde,54,69920,"","","","","","",0,"",2232,"",188.31629037157032,"",59,"",,:,,:,3,56,53,69740,1,180,1.8518518518518519,0.2574370709382151,5466,4068,1398,"",23,,
6411,20210426,S08000020,NHS Grampian,24,14672,"","","","","","",0,"",461,"",78.72939970967467,"",25,"",,:,,:,2,23,23,14612,1,60,4.166666666666667,0.4089422028353326,2974,2268,706,"",8,,
6412,20210426,S08000019,NHS Forth Valley,5,12625,"","","","","","",0,"",451,"",147.41934429444646,"",5,"",,:,,:,1,4,5,12579,0,46,0,0.36435643564356435,1700,1302,398,"",7,,
6413,20210426,S08000029,NHS Fife,19,11404,"","","","","","",0,"",382,"",102.10354689546413,"",20,"",,:,,:,5,15,19,11376,0,28,0,0.24552788495264818,1718,1152,566,"",6,,
6414,20210426,S08000017,NHS Dumfries and Galloway,5,4162,"","","","","","",0,"",143,"",96.43266572257065,"",5,"",,:,,:,1,4,5,4152,0,10,0,0.24026910139356078,600,437,163,"",,,
6415,20210426,S08000016,NHS Borders,3,2770,"","","","","","",0,"",103,"",89.37868795557098,"",3,"",,:,,:,1,2,2,2766,1,4,33.333333333333336,0.1444043321299639,376,314,62,"",,,
6416,20210426,S08000015,NHS Ayrshire and Arran,22,17007,"","","","","","",0,"",715,"",194.29875811842712,"",22,"",,:,,:,1,21,22,16948,0,59,0,0.34691597577468103,1664,1328,336,"",5,,
6417,20210426,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
6418,20210427,S92000003,Scotland,201,225667,"","","","","","",2,"",7707,"",140.99890230515916,"",225,"",8,"",2,"",33,192,195,225018,6,649,2.985074626865672,0.287591894251264,24306,18652,5654,"",75,12,9
6419,20210427,S08000028,NHS Western Isles,0,295,"","","","","","",0,"",8,"",30.18867924528302,"",0,"",,:,,:,,,0,295,0,0,,0,208,207,1,"",,,
6420,20210427,S08000030,NHS Tayside,9,14698,"","","","","","",1,"",583,"",139.9591885728004,"",9,"",,:,,:,2,7,8,14657,1,41,11.11111111111111,0.27894951694108044,1985,1520,465,"",,,
6421,20210427,S08000026,NHS Shetland,0,234,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,234,0,0,,0,93,77,16,"",,,
6422,20210427,S08000025,NHS Orkney,0,75,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,75,0,0,,0,63,58,5,"",,,
6423,20210427,S08000024,NHS Lothian,26,31469,"","","","","","",0,"",1116,"",122.30271016668677,"",33,"",,:,,:,9,24,23,31373,3,96,11.538461538461538,0.30506212463058885,3484,2533,951,"",10,,
6424,20210427,S08000032,NHS Lanarkshire,34,41188,"","","","","","",1,"",1332,"",201.22061755997342,"",36,"",,:,,:,3,33,34,41076,0,112,0,0.27192386131883073,2826,2102,724,"",17,,
6425,20210427,S08000022,NHS Highland,11,5027,"","","","","","",0,"",169,"",52.67094683039332,"",11,"",,:,,:,1,10,10,5015,1,12,9.090909090909092,0.23871096081161727,1407,1156,251,"",,,
6426,20210427,S08000031,NHS Greater Glasgow and Clyde,47,69967,"","","","","","",0,"",2232,"",188.31629037157032,"",56,"",,:,,:,8,48,46,69786,1,181,2.127659574468085,0.25869338402389697,5107,3726,1381,"",20,,
6427,20210427,S08000020,NHS Grampian,26,14698,"","","","","","",0,"",461,"",78.72939970967467,"",28,"",,:,,:,4,24,26,14638,0,60,0,0.4082188052796299,2841,2273,568,"",11,,
6428,20210427,S08000019,NHS Forth Valley,10,12635,"","","","","","",0,"",451,"",147.41934429444646,"",0,"",,:,,:,,,10,12589,0,46,0,0.3640680648990898,1380,1063,317,"",,,
6429,20210427,S08000029,NHS Fife,25,11429,"","","","","","",0,"",382,"",102.10354689546413,"",26,"",,:,,:,6,20,25,11401,0,28,0,0.24499081284451832,1742,1396,346,"",5,,
6430,20210427,S08000017,NHS Dumfries and Galloway,3,4165,"","","","","","",0,"",143,"",96.43266572257065,"",0,"",,:,,:,,,3,4155,0,10,0,0.24009603841536614,770,651,119,"",,,
6431,20210427,S08000016,NHS Borders,1,2771,"","","","","","",0,"",103,"",89.37868795557098,"",0,"",,:,,:,,,1,2767,0,4,0,0.14435221941537352,389,342,47,"",,,
6432,20210427,S08000015,NHS Ayrshire and Arran,9,17016,"","","","","","",0,"",715,"",194.29875811842712,"",0,"",,:,,:,,,9,16957,0,59,0,0.346732487070992,1941,1526,415,"",,,
6433,20210427,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
6434,20210428,S92000003,Scotland,198,225865,"","","","","","",1,"",7708,"",141.01719721917308,"",217,"",3,"",0,"",43,174,193,225211,5,654,2.525252525252525,0.28955349434396654,19696,14503,5193,"",70,12,10
6435,20210428,S08000028,NHS Western Isles,0,295,"","","","","","",0,"",8,"",30.18867924528302,"",0,"",,:,,:,,,0,295,0,0,,0,93,92,1,"",,,
6436,20210428,S08000030,NHS Tayside,4,14702,"","","","","","",0,"",583,"",139.9591885728004,"",0,"",,:,,:,,,4,14661,0,41,0,0.278873622636376,1653,1286,367,"",,,
6437,20210428,S08000026,NHS Shetland,0,234,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,234,0,0,,0,90,65,25,"",,,
6438,20210428,S08000025,NHS Orkney,0,75,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,75,0,0,,0,80,79,1,"",,,
6439,20210428,S08000024,NHS Lothian,36,31505,"","","","","","",0,"",1116,"",122.30271016668677,"",38,"",,:,,:,12,26,36,31409,0,96,0,0.3047135375337248,3071,2042,1029,"",10,,
6440,20210428,S08000032,NHS Lanarkshire,20,41208,"","","","","","",0,"",1332,"",201.22061755997342,"",23,"",,:,,:,3,20,20,41096,0,112,0,0.27179188507086005,2376,1805,571,"",14,,
6441,20210428,S08000022,NHS Highland,1,5028,"","","","","","",0,"",169,"",52.67094683039332,"",0,"",,:,,:,,,1,5016,0,12,0,0.2386634844868735,1002,804,198,"",,,
6442,20210428,S08000031,NHS Greater Glasgow and Clyde,57,70024,"","","","","","",1,"",2233,"",188.40066146940703,"",67,"",,:,,:,13,54,55,69841,2,183,3.508771929824561,0.26133896949617275,4551,3301,1250,"",19,,
6443,20210428,S08000020,NHS Grampian,21,14719,"","","","","","",0,"",461,"",78.72939970967467,"",21,"",,:,,:,2,19,21,14659,0,60,0,0.4076363883415993,2261,1684,577,"",11,,
6444,20210428,S08000019,NHS Forth Valley,11,12646,"","","","","","",0,"",451,"",147.41934429444646,"",12,"",,:,,:,2,10,10,12599,1,47,9.090909090909092,0.37165902261584693,1144,861,283,"",,,
6445,20210428,S08000029,NHS Fife,25,11454,"","","","","","",0,"",382,"",102.10354689546413,"",26,"",,:,,:,6,20,25,11426,0,28,0,0.24445608521040685,1190,838,352,"",5,,
6446,20210428,S08000017,NHS Dumfries and Galloway,3,4168,"","","","","","",0,"",143,"",96.43266572257065,"",0,"",,:,,:,,,3,4158,0,10,0,0.2399232245681382,595,509,86,"",,,
6447,20210428,S08000016,NHS Borders,3,2774,"","","","","","",0,"",103,"",89.37868795557098,"",3,"",,:,,:,3,0,3,2770,0,4,0,0.14419610670511895,290,226,64,"",,,
6448,20210428,S08000015,NHS Ayrshire and Arran,17,17033,"","","","","","",0,"",715,"",194.29875811842712,"",19,"",,:,,:,2,17,15,16972,2,61,11.764705882352942,0.35812833910644043,1255,898,357,"",5,,
6449,20210428,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
6450,20210429,S92000003,Scotland,177,226042,"","","","","","",1,"",7709,"",141.03549213318698,"",199,"",8,"",0,"",24,175,174,225385,3,657,1.694915254237288,0.2906539492660656,20737,11607,9130,"",67,9,10
6451,20210429,S08000028,NHS Western Isles,0,295,"","","","","","",0,"",8,"",30.18867924528302,"",0,"",,:,,:,,,0,295,0,0,,0,78,75,3,"",,,
6452,20210429,S08000030,NHS Tayside,5,14707,"","","","","","",0,"",583,"",139.9591885728004,"",5,"",,:,,:,1,4,5,14666,0,41,0,0.27877881281022643,1506,872,634,"",,,
6453,20210429,S08000026,NHS Shetland,0,234,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,234,0,0,,0,79,53,26,"",,,
6454,20210429,S08000025,NHS Orkney,0,75,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,75,0,0,,0,17,17,0,"",,,
6455,20210429,S08000024,NHS Lothian,43,31548,"","","","","","",0,"",1116,"",122.30271016668677,"",50,"",,:,,:,4,46,42,31451,1,97,2.3255813953488373,0.30746798529225305,3207,1777,1430,"",10,,
6456,20210429,S08000032,NHS Lanarkshire,26,41234,"","","","","","",0,"",1332,"",201.22061755997342,"",29,"",,:,,:,3,26,25,41121,1,113,3.8461538461538463,0.27404569044962895,2867,1346,1521,"",11,,
6457,20210429,S08000022,NHS Highland,4,5032,"","","","","","",0,"",169,"",52.67094683039332,"",0,"",,:,,:,,,4,5020,0,12,0,0.2384737678855326,1138,773,365,"",,,
6458,20210429,S08000031,NHS Greater Glasgow and Clyde,32,70056,"","","","","","",0,"",2233,"",188.40066146940703,"",38,"",,:,,:,5,33,31,69872,1,184,3.125,0.26264702523695327,4708,2599,2109,"",18,,
6459,20210429,S08000020,NHS Grampian,17,14736,"","","","","","",0,"",461,"",78.72939970967467,"",0,"",,:,,:,,,17,14676,0,60,0,0.40716612377850164,2431,1215,1216,"",11,,
6460,20210429,S08000019,NHS Forth Valley,8,12654,"","","","","","",0,"",451,"",147.41934429444646,"",0,"",,:,,:,,,8,12607,0,47,0,0.371424055634582,1112,653,459,"",,,
6461,20210429,S08000029,NHS Fife,19,11473,"","","","","","",0,"",382,"",102.10354689546413,"",20,"",,:,,:,6,14,19,11445,0,28,0,0.24405125076266015,1455,827,628,"",7,,
6462,20210429,S08000017,NHS Dumfries and Galloway,7,4175,"","","","","","",0,"",143,"",96.43266572257065,"",7,"",,:,,:,3,4,7,4165,0,10,0,0.23952095808383234,563,286,277,"",,,
6463,20210429,S08000016,NHS Borders,0,2774,"","","","","","",1,"",104,"",90.24644220756682,"",0,"",,:,,:,,,0,2770,0,4,,0.14419610670511895,265,213,52,"",,,
6464,20210429,S08000015,NHS Ayrshire and Arran,16,17049,"","","","","","",0,"",715,"",194.29875811842712,"",18,"",,:,,:,2,16,16,16988,0,61,0,0.35779224587952374,1255,892,363,"",,,
6465,20210429,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
6466,20210430,S92000003,Scotland,178,226220,"","","","","","",0,"",7709,"",141.03549213318698,"",197,"",11,"",3,"",24,173,172,225557,6,663,3.3707865168539324,0.29307753514278134,17119,8363,8756,"",65,11,9
6467,20210430,S08000028,NHS Western Isles,0,295,"","","","","","",0,"",8,"",30.18867924528302,"",0,"",,:,,:,,,0,295,0,0,,0,45,40,5,"",,,
6468,20210430,S08000030,NHS Tayside,8,14715,"","","","","","",0,"",583,"",139.9591885728004,"",0,"",,:,,:,,,8,14674,0,41,0,0.2786272511043153,1680,1114,566,"",,,
6469,20210430,S08000026,NHS Shetland,0,234,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,234,0,0,,0,62,45,17,"",,,
6470,20210430,S08000025,NHS Orkney,0,75,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,75,0,0,,0,28,24,4,"",,,
6471,20210430,S08000024,NHS Lothian,27,31575,"","","","","","",0,"",1116,"",122.30271016668677,"",30,"",,:,,:,2,28,27,31478,0,97,0,0.3072050673000792,2618,1280,1338,"",8,,
6472,20210430,S08000032,NHS Lanarkshire,30,41264,"","","","","","",0,"",1332,"",201.22061755997342,"",32,"",,:,,:,7,25,28,41149,2,115,6.666666666666667,0.2786932919736332,2576,1034,1542,"",12,,
6473,20210430,S08000022,NHS Highland,5,5037,"","","","","","",0,"",169,"",52.67094683039332,"",6,"",,:,,:,2,4,4,5024,1,13,20,0.25809013301568395,715,371,344,"",,,
6474,20210430,S08000031,NHS Greater Glasgow and Clyde,46,70102,"","","","","","",0,"",2233,"",188.40066146940703,"",51,"",,:,,:,4,47,45,69917,1,185,2.1739130434782608,0.26390117257710194,3582,1836,1746,"",18,,
6475,20210430,S08000020,NHS Grampian,27,14763,"","","","","","",0,"",461,"",78.72939970967467,"",29,"",,:,,:,4,25,26,14702,1,61,3.7037037037037037,0.4131951500372553,1984,707,1277,"",11,,
6476,20210430,S08000019,NHS Forth Valley,13,12667,"","","","","","",0,"",451,"",147.41934429444646,"",14,"",,:,,:,2,12,13,12620,0,47,0,0.371042867292966,1043,522,521,"",,,
6477,20210430,S08000029,NHS Fife,9,11482,"","","","","","",0,"",382,"",102.10354689546413,"",0,"",,:,,:,,,9,11454,0,28,0,0.2438599547117227,1264,517,747,"",5,,
6478,20210430,S08000017,NHS Dumfries and Galloway,5,4180,"","","","","","",0,"",143,"",96.43266572257065,"",6,"",,:,,:,1,5,5,4170,0,10,0,0.23923444976076555,401,143,258,"",,,
6479,20210430,S08000016,NHS Borders,1,2775,"","","","","","",0,"",104,"",90.24644220756682,"",0,"",,:,,:,,,1,2771,0,4,0,0.14414414414414414,306,229,77,"",,,
6480,20210430,S08000015,NHS Ayrshire and Arran,7,17056,"","","","","","",0,"",715,"",194.29875811842712,"",10,"",,:,,:,2,8,6,16994,1,62,14.285714285714286,0.36350844277673544,776,494,282,"",,,
6481,20210430,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
6482,20210501,S92000003,Scotland,128,226348,"","","","","","",0,"",7709,"",141.03549213318698,"",145,"",8,"",1,"",10,135,126,225683,2,665,1.5625,0.29379539470196336,9464,4649,4815,"",68,12,8
6483,20210501,S08000028,NHS Western Isles,0,295,"","","","","","",0,"",8,"",30.18867924528302,"",0,"",,:,,:,,,0,295,0,0,,0,29,29,0,"",,,
6484,20210501,S08000030,NHS Tayside,0,14715,"","","","","","",0,"",583,"",139.9591885728004,"",0,"",,:,,:,,,0,14674,0,41,,0.2786272511043153,572,311,261,"",,,
6485,20210501,S08000026,NHS Shetland,0,234,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,234,0,0,,0,39,36,3,"",,,
6486,20210501,S08000025,NHS Orkney,0,75,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,75,0,0,,0,10,9,1,"",,,
6487,20210501,S08000024,NHS Lothian,15,31590,"","","","","","",0,"",1116,"",122.30271016668677,"",19,"",,:,,:,2,17,15,31493,0,97,0,0.30705919594808484,1508,767,741,"",9,,
6488,20210501,S08000032,NHS Lanarkshire,26,41290,"","","","","","",0,"",1332,"",201.22061755997342,"",0,"",,:,,:,,,26,41175,0,115,0,0.2785178009203197,1262,476,786,"",12,,
6489,20210501,S08000022,NHS Highland,5,5042,"","","","","","",0,"",169,"",52.67094683039332,"",0,"",,:,,:,,,5,5029,0,13,0,0.2578341927806426,431,181,250,"",,,
6490,20210501,S08000031,NHS Greater Glasgow and Clyde,36,70138,"","","","","","",0,"",2233,"",188.40066146940703,"",43,"",,:,,:,4,39,35,69952,1,186,2.7777777777777777,0.2651914796543956,2438,1245,1193,"",19,,
6491,20210501,S08000020,NHS Grampian,17,14780,"","","","","","",0,"",461,"",78.72939970967467,"",17,"",,:,,:,1,16,17,14719,0,61,0,0.41271989174560214,1147,470,677,"",13,,
6492,20210501,S08000019,NHS Forth Valley,11,12678,"","","","","","",0,"",451,"",147.41934429444646,"",0,"",,:,,:,,,11,12631,0,47,0,0.3707209339012463,499,280,219,"",5,,
6493,20210501,S08000029,NHS Fife,7,11489,"","","","","","",0,"",382,"",102.10354689546413,"",0,"",,:,,:,,,7,11461,0,28,0,0.2437113760988772,580,256,324,"",,,
6494,20210501,S08000017,NHS Dumfries and Galloway,2,4182,"","","","","","",0,"",143,"",96.43266572257065,"",0,"",,:,,:,,,2,4172,0,10,0,0.2391200382592061,265,126,139,"",,,
6495,20210501,S08000016,NHS Borders,1,2776,"","","","","","",0,"",104,"",90.24644220756682,"",0,"",,:,,:,,,1,2772,0,4,0,0.1440922190201729,120,83,37,"",,,
6496,20210501,S08000015,NHS Ayrshire and Arran,8,17064,"","","","","","",0,"",715,"",194.29875811842712,"",10,"",,:,,:,3,7,7,17001,1,63,12.5,0.3691983122362869,550,380,170,"",,,
6497,20210501,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
6498,20210502,S92000003,Scotland,124,226472,"","","","","","",1,"",7710,"",141.05378704720087,"",135,"",7,"",1,"",14,121,121,225804,3,668,2.4193548387096775,0.2949592002543361,9910,6080,3830,"",65,11,8
6499,20210502,S08000028,NHS Western Isles,0,295,"","","","","","",0,"",8,"",30.18867924528302,"",0,"",,:,,:,,,0,295,0,0,,0,39,39,0,"",,,
6500,20210502,S08000030,NHS Tayside,5,14720,"","","","","","",0,"",583,"",139.9591885728004,"",5,"",,:,,:,1,4,5,14679,0,41,0,0.27853260869565216,553,321,232,"",,,
6501,20210502,S08000026,NHS Shetland,0,234,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,234,0,0,,0,67,48,19,"",,,
